0	0	0	0	0
1	116	125	0	976
2	135	111	0	1002
3	123	122	0	1042
4	122	122	0	1012
5	130	106	0	996
6	111	113	0	1029
7	120	99	0	983
8	135	93	0	1015
9	131	90	0	1066
10	126	90	0	967
11	126	93	0	1039
12	130	95	0	1029
13	122	116	0	977
14	139	107	0	954
15	132	111	0	1007
16	133	109	0	1006
17	136	117	0	1010
18	123	129	0	986
19	118	137	0	991
20	123	119	0	1021
21	131	127	0	1015
22	130	129	0	1015
23	125	112	0	1005
24	115	134	0	1021
25	140	106	0	1055
26	108	162	0	1045
27	114	125	0	967
28	123	133	0	997
29	120	135	0	911
30	121	131	0	977
31	131	130	0	993
32	125	127	0	1015
33	119	139	0	974
34	132	138	0	982
35	135	116	0	965
36	117	125	0	1008
37	133	120	0	977
38	130	95	0	1054
39	137	122	0	1006
40	130	124	0	980
41	134	110	0	1015
42	117	128	0	1029
43	132	124	0	960
44	120	130	0	988
45	130	123	0	987
46	135	117	0	1037
47	118	123	0	960
48	123	126	0	1034
49	120	138	0	947
50	130	130	0	1028
