0	37826.725000000000001421085471520200
1	38320.174999999999997157829056959599
2	38994.350000000000001421085471520200
3	39632.424999999999997157829056959599
4	40226.225000000000001421085471520200
5	40393.000000000000000000000000000000
6	40491.799999999999997157829056959599
7	40521.174999999999997157829056959599
8	40774.574999999999999289457264239900
9	41049.949999999999999289457264239900
10	41105.250000000000000000000000000000
11	41127.449999999999999289457264239900
12	41287.625000000000000000000000000000
13	41402.899999999999998578914528479800
14	41409.000000000000000000000000000000
15	41517.500000000000000000000000000000
16	41679.024999999999998578914528479800
17	41738.974999999999997868371792719699
18	41868.574999999999999289457264239900
19	41885.800000000000000710542735760100
20	41992.525000000000002131628207280301
21	42040.524999999999998578914528479800
22	42075.550000000000000710542735760100
23	42100.075000000000002842170943040401
24	42127.549999999999997157829056959599
25	42137.174999999999997157829056959599
26	42184.724999999999997868371792719699
27	42377.250000000000000000000000000000
28	42480.274999999999998578914528479800
29	42523.325000000000002842170943040401
30	42552.350000000000001421085471520200
31	42596.274999999999998578914528479800
32	42619.199999999999999289457264239900
33	42642.824999999999999289457264239900
34	42687.750000000000000000000000000000
35	42706.324999999999999289457264239900
36	42709.224999999999997868371792719699
37	42730.199999999999999289457264239900
38	42733.625000000000000000000000000000
39	42784.225000000000001421085471520200
40	42823.375000000000000000000000000000
41	42823.375000000000000000000000000000
42	42823.375000000000000000000000000000
43	42823.600000000000001421085471520200
44	42827.425000000000000710542735760100
45	42827.425000000000000710542735760100
46	42861.125000000000000000000000000000
47	42913.949999999999999289457264239900
48	42921.149999999999998578914528479800
49	42935.199999999999999289457264239900
50	42935.199999999999999289457264239900
