0	0	0	0	0
1	121	126	0	1023
2	119	145	0	1009
3	133	104	0	1011
4	120	104	0	975
5	127	104	0	944
6	126	111	0	975
7	114	95	0	1042
8	124	79	0	999
9	142	83	0	1046
10	130	89	0	1008
11	130	98	0	1004
12	133	93	0	991
13	126	101	0	1012
14	117	109	0	985
15	127	123	0	1015
16	125	109	0	981
17	144	93	0	1036
18	135	108	0	988
19	128	114	0	1026
20	126	97	0	1004
21	124	123	0	1018
22	129	114	0	996
23	117	120	0	1023
24	130	102	0	1009
25	134	112	0	981
26	137	105	0	978
27	120	120	0	1028
28	127	106	0	1021
29	120	102	0	967
30	116	112	0	945
31	123	111	0	985
32	114	113	0	1035
33	118	129	0	975
34	120	134	0	982
35	119	118	0	951
36	119	95	0	986
37	119	133	0	982
38	126	113	0	989
39	129	120	0	1013
40	124	123	0	1020
41	134	126	0	947
42	140	104	0	1046
43	128	119	0	941
44	129	113	0	966
45	133	116	0	982
46	130	125	0	1005
47	132	114	0	955
48	127	117	0	963
49	120	137	0	983
50	128	112	0	1048
