0	0	39508.6	13905.8	480
1	1	43775.7	22816.9	707.34
2	2	36972.1	24499.1	635.247
3	3	39039.9	28513	608
4	4	40446	30527.6	608
5	5	53007.2	40180.2	512
6	6	48777.9	36852.8	700
7	7	43567.8	32091	608
8	8	41130.1	32579.5	576
9	9	50849.3	37630.5	640
10	10	49246.8	33297.1	945.57
11	11	44800.4	30642.6	576
12	12	45250.9	31359	576
13	13	50209.3	38341.3	755.86
14	14	55484.7	39411.8	773.109
15	15	49415.1	38041	764.891
16	16	35409.2	25978.1	776
17	17	34862.9	25586.8	691.86
18	18	51960.6	40517.3	1266.44
19	19	46873	31709.1	808
20	20	41533.9	29921.3	871.385
21	21	41300.3	31465.9	981.194
22	22	42679.5	31683	1210.77
23	23	48891	37115	682.367
24	24	52380.4	42388.5	1147
25	25	51914.3	40880.4	1132.85
26	26	43916.7	34507.4	1105.57
27	27	45927.6	36754.3	1137.57
28	28	55714	43535.9	1137.57
29	29	34800.4	25779.7	960
30	30	44397.4	33126	1243.84
31	31	50633.2	39515.1	864
32	32	44047.6	32999.4	1872
33	33	43400.1	34326.1	1944.39
34	34	48338.3	36018.8	1345.61
35	35	39222.4	30340.2	2300.36
36	36	40286	31699.7	2293.28
37	37	46237	34770.5	1290.33
38	38	43505.1	31750.9	1674.77
39	39	44997.1	31732.6	3589.89
40	40	44665.2	31915	917.453
41	41	48877.1	35242.6	829.87
42	42	48642.1	38098.6	1264
43	43	46869.9	38584	10077.8
44	44	57590.1	40191.2	1144
45	45	42718.3	34340.8	3330.72
46	46	46947.9	36456.5	960
47	47	50365.7	37515.5	1392
48	48	41402.8	29070.3	1752
49	49	46322.5	35783.4	1032.77
50	50	45536.3	36764.9	1018.48
51	51	43879.5	33512.8	1314.24
52	52	46229.4	32989.7	1909.32
53	53	37140.7	29246.5	1137.57
54	54	37378.4	27926.9	3354.05
55	55	36005.1	30009.5	960
56	56	44831.6	33993.8	1469.57
57	57	52114.2	39749	1192.63
58	58	48079.4	38520.6	4480
59	59	46661.8	36602.9	1458.39
60	60	43205.6	34053.9	1100.29
61	61	39951.1	32457.9	1196.82
62	62	46639.2	35926.9	1222
63	63	49189.4	36083.7	1529.07
64	64	42726.6	32438.1	1266.6
65	65	45230.9	34594.2	825.362
66	66	45847.1	35338.1	1003
67	67	37336.4	29699.8	1016.84
68	68	38183.7	28594	932
69	69	49801.1	37649.6	1544
70	70	42110.7	32493.5	1163.91
71	71	34437	27349.3	960
72	72	46929.2	36060	988.976
73	73	49964.5	40432.7	2376.56
74	74	44232.6	35691.8	1561.04
75	75	44665.6	33211.9	800.046
76	76	43302.5	34111.4	1553.77
77	77	27933.5	21272.8	960
78	78	42897.9	32237.5	996.354
79	79	35627.2	31064.6	1059.39
80	80	42919.3	32567.3	1602.35
81	81	48067.6	36349	928
82	82	41116.8	31871.3	1401.6
83	83	43654.7	33975.7	960
84	84	46601	39520.9	1145.07
85	85	46118.3	38072.7	1253.05
86	86	46291.3	36062.1	1232
87	87	51163.7	40271.5	960
88	88	47464.2	35029.8	1231.19
89	89	53776.5	41698.1	2524.78
90	90	43738	31225.9	896
91	91	51646.5	39621.9	960
92	92	45267.5	37756.8	5727.81
93	93	42912.8	34941.1	1598.25
94	94	44263.6	36487.5	1407.66
95	95	54042.1	40321.7	1917.98
96	96	42358.8	31794.7	3841.3
97	97	45164.5	33756.4	4119.77
98	98	44137.6	33469.7	1721
99	99	46538	38576.4	1376.04
100	100	47459	35354.7	1676.44
101	101	40890.2	31660.7	2692.92
102	102	39708.8	30927.4	928
103	103	51382.1	42357.7	1544.13
104	104	47557.5	37134.9	1200
105	105	41218.4	33501.3	2830
106	106	46728.2	33950.2	896
107	107	38585.8	30087.9	1531.74
108	108	50296.2	39510.8	1562.37
109	109	46601.1	34450.9	960
110	110	36761	30350.6	2984.68
111	111	46803	34851.7	3581.66
112	112	40306.7	33363.4	1747
113	113	37375.9	29148.4	1021.77
114	114	46945.6	38101.7	1332.75
115	115	44066.6	34905.6	2932.56
116	116	52664.8	39757	978.185
117	117	46075.4	35783.8	4012.18
118	118	50560.5	40966.5	6595.82
119	119	42819.6	26580.8	1442.37
120	120	46007.9	32501.2	1322.2
121	121	42822.9	33993.8	3551.67
122	122	52198.1	39468.7	1153.61
123	123	46537.6	36733.8	1008
124	124	46844.9	34447.6	1747
125	125	43189.7	31512.6	1142.8
