0	0	0	0	0
1	120	118	0	1034
2	129	121	0	966
3	120	128	0	989
4	116	135	0	1006
5	131	122	0	1051
6	115	123	0	1048
7	114	135	0	1026
8	123	140	0	979
9	131	122	0	1006
10	126	121	0	909
11	131	120	0	993
12	122	122	0	1060
13	126	134	0	985
14	115	138	0	1028
15	118	130	0	1028
16	132	127	0	1008
17	139	129	0	998
18	121	130	0	1036
19	123	121	0	1002
20	133	122	0	953
21	135	114	0	953
22	126	122	0	1044
23	117	133	0	1054
24	117	140	0	1013
25	143	102	0	955
26	111	125	0	1016
27	120	138	0	988
28	122	136	0	987
29	127	122	0	1001
30	123	120	0	992
31	117	140	0	1027
32	140	108	0	1030
33	119	130	0	980
34	115	129	0	1007
35	119	136	0	937
36	122	132	0	996
37	123	121	0	1004
38	123	126	0	1010
39	134	129	0	975
40	121	124	0	1008
41	124	132	0	968
42	118	141	0	1036
43	129	124	0	1014
44	115	137	0	996
45	122	127	0	1024
46	112	146	0	1011
47	112	139	0	1024
48	120	129	0	1045
49	123	140	0	1010
50	107	140	0	953
