0	0
0	15417.175000000000000710542735760100
1	24816.949999999999999289457264239900
2	28119.650000000000000355271367880050
3	30506.800000000000000710542735760100
4	31421.024999999999998578914528479800
5	32314.775000000000000355271367880050
6	33080.774999999999998578914528479800
7	33787.125000000000000000000000000000
8	34142.350000000000001421085471520200
9	34338.225000000000001421085471520200
10	34670.600000000000001421085471520200
11	34848.625000000000000000000000000000
12	34919.849999999999997868371792719699
13	34868.425000000000000710542735760100
14	35151.149999999999998578914528479800
15	35254.925000000000000710542735760100
16	35355.625000000000000000000000000000
17	35396.399999999999998578914528479800
18	35263.100000000000001421085471520200
19	35551.399999999999998578914528479800
20	35795.975000000000001421085471520200
21	35853.174999999999997157829056959599
22	35975.175000000000000710542735760100
23	35824.175000000000000710542735760100
24	35982.825000000000002842170943040401
25	36280.649999999999998578914528479800
26	36033.024999999999998578914528479800
27	36129.449999999999999289457264239900
28	36133.100000000000001421085471520200
29	36075.524999999999998578914528479800
30	36532.800000000000000710542735760100
31	36240.100000000000001421085471520200
32	36108.050000000000000710542735760100
33	35665.225000000000001421085471520200
34	36069.725000000000001421085471520200
35	36479.850000000000001421085471520200
36	36243.375000000000000000000000000000
37	36354.250000000000000000000000000000
38	36093.149999999999998578914528479800
39	36390.675000000000000710542735760100
40	36705.650000000000002131628207280301
41	36206.099999999999997868371792719699
42	35871.725000000000001421085471520200
43	35898.550000000000000710542735760100
44	36309.524999999999998578914528479800
45	35957.475000000000001421085471520200
46	36333.649999999999998578914528479800
47	36330.824999999999999289457264239900
48	36171.550000000000000710542735760100
49	36518.975000000000001421085471520200
50	36462.599999999999997868371792719699
