0	0
0	15331.357142857142858538566088100197
1	25984.214285714285713524418497399893
2	30907.328571428571430956822041480336
3	33205.100000000000001421085471520200
4	34855.757142857142859782015875680372
5	34725.657142857142854808216725359671
6	33812.057142857142856939844932639971
7	33564.042857142857140928526860079728
8	34842.385714285714286120310134720057
9	34990.428571428571427048836994799785
10	35481.228571428571431312093409360386
11	34745.171428571428570819534797919914
12	33746.285714285714284699224663199857
13	34008.728571428571431312093409360386
14	32853.985714285714283988681927439757
15	30666.585714285714287186124238360208
16	31493.971428571428571530077533680014
17	32915.228571428571431312093409360386
18	32078.414285714285714590232601040043
19	33863.371428571428573661705740960315
20	35928.614285714285717432403544080444
21	36477.514285714285712458604393759742
22	37651.085714285714285409767398959957
23	39027.257142857142856229302196879871
24	36320.385714285714282567596455919556
25	34696.128571428571426338294259039685
26	35868.428571428571427048836994799785
27	35158.099999999999997868371792719699
28	33539.971428571428571530077533680014
29	35301.157142857142854808216725359671
30	34554.028571428571428469922466319986
31	32817.514285714285712458604393759742
32	33152.785714285714284699224663199857
33	32997.114285714285710326976186479442
34	31561.571428571428571174806165799964
35	31811.800000000000000710542735760100
36	32069.628571428571428114651098439936
37	32787.899999999999998578914528479800
38	34103.100000000000001421085471520200
39	35376.585714285714285409767398959957
40	35721.300000000000000710542735760100
41	36349.685714285714286830852870480157
42	36610.414285714285714590232601040043
43	35042.814285714285716721860808320343
44	34730.171428571428570819534797919914
45	35189.928571428571427048836994799785
46	34338.785714285714288251938342000358
47	33511.942857142857146612868746160530
48	33230.942857142857143060155067360029
49	31501.800000000000000710542735760100
50	30084.342857142857143415426435240079
