0	424	216.57	108	283	144.56	72
1	419	190.438	82	278	121.392	10
2	399	167.282	69	241	98.016	10
3	383	163.29	79	192	90.586	9
4	378	167.884	79	163	85.28	8
5	395	172.284	59	146	83.358	10
6	396	174.786	78	154	79.08	8
7	397	184.01	69	142	69.622	8
8	396	182.66	65	145	67.362	8
9	424	186.232	86	133	70.998	8
10	396	189.856	89	154	73.768	8
11	430	194.876	95	134	74.644	8
12	411	202.462	80	145	76.78	11
13	423	209.278	73	139	77.506	11
14	424	204.454	58	154	80.574	10
15	442	210.082	77	159	83.098	10
16	503	214.504	92	141	83.702	9
17	493	212.316	90	133	86.912	16
18	511	215.904	103	150	85.434	9
19	494	216.996	88	153	86.798	13
20	411	218.032	90	147	87.632	10
21	412	220.778	78	168	89.944	14
22	440	230.268	104	175	88.924	16
23	455	235.638	119	161	88.788	14
24	455	239.11	116	140	86.602	10
25	455	241.412	94	147	84.016	14
26	472	250.88	103	138	81.554	14
27	470	254.434	97	117	78.432	11
28	466	266.072	102	148	76.558	12
29	484	279.814	105	130	75.534	16
30	488	283.69	90	123	77.872	13
31	509	288.246	83	160	80.482	14
32	528	273.346	103	130	79.148	11
33	528	251.782	103	133	83.262	11
34	567	238.08	84	131	84.418	13
35	592	234.422	106	131	84.3	11
36	605	238.664	115	148	80.336	11
37	579	227.55	120	125	82.102	13
38	579	223.684	92	136	82.528	10
39	605	227.874	111	136	83.156	16
40	586	235.248	110	128	83.61	14
41	641	244.782	110	126	81.858	11
42	599	238.118	102	131	82.034	10
43	601	239.21	96	153	83.82	10
44	604	238.61	95	136	82.694	11
45	647	231.53	95	130	82.554	10
46	647	223.976	20	134	82.734	10
47	595	211.358	70	120	86.76	11
48	552	207.514	77	153	89.338	14
49	545	214.054	62	146	89.846	12
50	501	211.45	91	130	89.122	13
