0	415	162.806	99	277	108.704	66
1	338	160.612	93	223	103.638	12
2	297	162.342	46	206	100.55	11
3	320	165.936	77	178	99.864	11
4	354	168.874	91	176	99.16	15
5	354	173.492	96	174	97.672	18
6	328	177.83	95	171	96.79	12
7	328	184.502	97	172	98.114	11
8	353	184.812	78	171	89.822	13
9	335	186.048	76	159	88.59	8
10	376	186.962	77	159	90.03	12
11	376	193.552	64	141	91.332	16
12	376	206.574	82	143	90.156	11
13	383	210.59	75	138	88.214	11
14	397	209.902	77	137	89.228	11
15	397	210.862	84	155	88.03	10
16	403	218.572	93	126	88.578	11
17	415	216.92	84	167	89.676	12
18	428	222.498	110	146	84.428	10
19	469	226.23	104	160	83.84	11
20	523	235.812	111	152	86.096	8
21	523	240.128	98	146	85.414	9
22	504	246.57	112	145	81.72	10
23	513	244.276	107	152	84.312	11
24	489	246.628	107	165	83.934	9
25	425	241.918	108	152	82.43	9
26	425	227.906	102	152	74.526	10
27	429	221.358	107	157	67.474	8
28	506	224.492	82	164	70.89	11
29	506	225.86	82	164	73.224	11
30	453	223.064	70	167	65.244	10
31	406	227.428	72	163	67.33	10
32	406	241.598	84	147	71.768	12
33	406	244.764	135	147	71.818	11
34	407	234.744	115	149	69.484	8
35	397	231.456	122	149	67.21	13
36	372	221.216	99	150	61.47	10
37	404	220.886	108	150	66.516	10
38	361	224	114	140	62.412	9
39	374	222.378	114	135	66.412	12
40	422	220.37	92	122	67.048	11
41	383	220.682	116	122	68.852	13
42	390	229.112	129	124	65.302	11
43	425	230.382	95	128	69.09	11
44	414	233.152	98	120	69.028	10
45	429	235.478	126	122	71.06	14
46	435	233.632	101	155	71.33	10
47	399	227.252	107	136	71.182	12
48	459	229.71	89	122	71.958	13
49	476	244.048	89	122	70.786	8
50	476	232.964	84	138	79.24	13
51	479	247.462	97	138	80.05	13
52	513	250.58	101	147	76.87	15
53	514	251.958	102	149	80.492	8
54	535	245.528	101	134	79.874	11
55	535	245.452	97	148	80.41	11
56	425	245.73	97	137	79.278	11
57	437	244.442	94	138	79.13	11
58	464	253.38	97	124	79.378	8
59	476	263.78	84	157	80.624	10
60	491	270.012	84	128	81.75	10
61	521	288.892	89	123	79.698	11
62	535	299.214	113	128	84.44	12
63	529	316.876	150	174	86.842	11
64	526	310.52	137	174	87.466	11
65	556	318.01	107	135	87.59	12
66	585	328.492	106	132	92.156	10
67	585	328.744	137	135	90.232	12
68	565	334.764	117	149	92.508	11
69	601	336.84	149	149	87.882	10
70	588	334.7	144	163	90.77	18
71	599	337.592	122	136	94.496	12
72	615	340.942	169	155	93.124	14
73	610	335.744	163	147	90.148	11
74	594	337.358	146	143	90.842	12
75	632	353.026	168	141	93.414	11
76	622	352.964	150	141	91.722	12
77	619	361.736	150	132	93.164	17
78	612	361.798	136	135	93.74	10
79	598	374.86	153	184	94.754	13
80	594	383.32	137	143	93.566	11
81	652	395.24	131	151	94.738	22
82	633	390.39	147	146	89.774	10
83	627	387.884	179	142	90.758	13
84	621	382.12	174	137	91.55	13
85	649	402.136	163	133	90.588	12
86	693	394.986	159	153	90.95	11
87	684	405.624	159	157	93.392	16
88	684	401.064	178	151	91.222	12
89	743	382.302	193	160	87.806	13
90	778	375.492	193	131	86.94	11
91	756	368.754	191	137	83.212	13
92	712	371.712	202	154	81.63	11
93	692	369.924	178	126	79.934	11
94	692	370.798	200	176	76.508	11
95	623	375.738	166	129	74.582	11
96	643	377.024	166	128	78.922	10
97	625	371.644	187	132	78.418	11
98	635	374.394	185	145	79.578	13
99	614	359.25	172	129	79.572	11
100	629	349.316	133	131	75.614	11
101	617	335.536	143	177	78.12	11
102	682	345.058	113	163	77.2	13
103	710	339.638	151	134	76.844	12
104	666	341.148	174	127	73.716	8
105	704	351.766	179	129	71.208	9
106	703	380.112	167	124	67.056	9
107	703	386.098	164	137	62.776	8
108	716	390.606	176	135	60.52	8
109	759	394.06	148	134	60.8	8
110	759	370.368	150	127	65.848	9
111	735	358.88	171	131	67.628	8
112	747	343.902	173	140	70.362	9
113	791	325.586	156	131	74.008	11
114	791	337.614	165	162	69.712	11
115	816	338.12	148	120	69.832	11
116	857	330.15	119	113	72.432	11
117	784	347.42	147	117	71.298	11
118	790	337.772	154	122	67.996	11
119	790	348.626	119	146	68.274	10
120	806	340.794	171	144	73.156	8
121	770	333.864	157	122	73.262	10
122	787	343.842	154	143	72.742	11
123	780	355.542	134	123	70.676	10
124	778	356.556	126	129	69.414	11
125	807	344.002	115	145	73.202	11
