Total fitness,Total levels ended,Avg.levels ended,Total cells passed,Avg. cells passed,Total time spent,Avg. time spent,Total time left,Avg. time left,Total kills,Avg. kills,Total items collected,Avg. itmes collected,Total kills by fire,Avg. kills by fire,Total kills by shell,Avg. kills by shell,Total kills by stomp,Avg. kills by stomp
55668.875,0.0,0.0,2113.0,117.388885,1068.0,59.333332,726.0,40.333332,42.0,2.3333333,2.0,0.11111111,38.0,2.1111112,0.0,0.0,4.0,0.22222222
64325.277,1.0,0.055555556,2374.0,131.88889,1089.0,60.5,702.0,39.0,53.0,2.9444444,2.0,0.11111111,44.0,2.4444444,1.0,0.055555556,8.0,0.44444445
47824.793,2.0,0.11111111,1746.0,97.0,935.0,51.944443,853.0,47.38889,28.0,1.5555556,1.0,0.055555556,19.0,1.0555556,1.0,0.055555556,7.0,0.3888889
36196.38,1.0,0.055555556,1247.0,69.27778,926.0,51.444443,864.0,48.0,19.0,1.0555556,0.0,0.0,18.0,1.0,0.0,0.0,1.0,0.055555556
44509.38,2.0,0.11111111,1638.0,91.0,928.0,51.555557,860.0,47.77778,28.0,1.5555556,2.0,0.11111111,25.0,1.3888888,0.0,0.0,3.0,0.16666667
54318.78,1.0,0.055555556,2118.0,117.666664,1248.0,69.333336,542.0,30.11111,37.0,2.0555556,1.0,0.055555556,24.0,1.3333334,2.0,0.11111111,11.0,0.6111111
49636.69,1.0,0.055555556,1911.0,106.166664,993.0,55.166668,797.0,44.27778,33.0,1.8333334,1.0,0.055555556,21.0,1.1666666,1.0,0.055555556,11.0,0.6111111
52245.74,2.0,0.11111111,1954.0,108.55556,912.0,50.666668,878.0,48.77778,36.0,2.0,1.0,0.055555556,27.0,1.5,0.0,0.0,9.0,0.5
59619.15,4.0,0.22222222,2183.0,121.27778,1227.0,68.166664,563.0,31.277779,32.0,1.7777778,1.0,0.055555556,23.0,1.2777778,2.0,0.11111111,7.0,0.3888889
60424.805,3.0,0.16666667,2331.0,129.5,1264.0,70.22222,524.0,29.11111,42.0,2.3333333,5.0,0.2777778,35.0,1.9444444,0.0,0.0,7.0,0.3888889
59174.137,2.0,0.11111111,2186.0,121.44444,953.0,52.944443,835.0,46.38889,52.0,2.8888888,2.0,0.11111111,40.0,2.2222223,0.0,0.0,12.0,0.6666667
54375.715,2.0,0.11111111,2055.0,114.166664,1137.0,63.166668,654.0,36.333332,52.0,2.8888888,2.0,0.11111111,42.0,2.3333333,3.0,0.16666667,7.0,0.3888889
45706.12,2.0,0.11111111,1727.0,95.94444,1124.0,62.444443,665.0,36.944443,32.0,1.7777778,0.0,0.0,21.0,1.1666666,1.0,0.055555556,10.0,0.5555556
50296.336,1.0,0.055555556,1835.0,101.94444,852.0,47.333332,937.0,52.055557,41.0,2.2777777,1.0,0.055555556,22.0,1.2222222,3.0,0.16666667,15.0,0.8333333
54347.043,2.0,0.11111111,2031.0,112.833336,1066.0,59.22222,723.0,40.166668,31.0,1.7222222,0.0,0.0,22.0,1.2222222,0.0,0.0,9.0,0.5
62441.484,2.0,0.11111111,2134.0,118.55556,832.0,46.22222,957.0,53.166668,63.0,3.5,3.0,0.16666667,48.0,2.6666667,1.0,0.055555556,13.0,0.7222222
48827.45,1.0,0.055555556,1910.0,106.111115,1031.0,57.27778,756.0,42.0,40.0,2.2222223,3.0,0.16666667,26.0,1.4444444,1.0,0.055555556,13.0,0.7222222
44079.36,1.0,0.055555556,1636.0,90.888885,1203.0,66.833336,588.0,32.666668,36.0,2.0,0.0,0.0,31.0,1.7222222,2.0,0.11111111,3.0,0.16666667
58316.055,3.0,0.16666667,2044.0,113.55556,808.0,44.88889,979.0,54.38889,54.0,3.0,2.0,0.11111111,46.0,2.5555556,0.0,0.0,8.0,0.44444445
57412.65,1.0,0.055555556,2136.0,118.666664,1066.0,59.22222,722.0,40.11111,58.0,3.2222223,2.0,0.11111111,37.0,2.0555556,1.0,0.055555556,19.0,1.0555556
