Total fitness,Total levels ended,Avg.levels ended,Total cells passed,Avg. cells passed,Total time spent,Avg. time spent,Total time left,Avg. time left,Total kills,Avg. kills,Total items collected,Avg. itmes collected,Total kills by fire,Avg. kills by fire,Total kills by shell,Avg. kills by shell,Total kills by stomp,Avg. kills by stomp
52437.164,0.0,0.0,2023.0,112.388885,1198.0,66.55556,596.0,33.11111,38.0,2.1111112,2.0,0.11111111,31.0,1.7222222,0.0,0.0,7.0,0.3888889
63528.805,0.0,0.0,2409.0,133.83333,968.0,53.77778,819.0,45.5,48.0,2.6666667,0.0,0.0,40.0,2.2222223,1.0,0.055555556,6.0,0.33333334
53891.41,3.0,0.16666667,2039.0,113.27778,1075.0,59.72222,714.0,39.666668,30.0,1.6666666,1.0,0.055555556,16.0,0.8888889,1.0,0.055555556,13.0,0.7222222
37346.695,1.0,0.055555556,1299.0,72.166664,840.0,46.666668,948.0,52.666668,15.0,0.8333333,0.0,0.0,11.0,0.6111111,0.0,0.0,4.0,0.22222222
49233.082,2.0,0.11111111,1797.0,99.833336,1003.0,55.72222,785.0,43.61111,35.0,1.9444444,3.0,0.16666667,30.0,1.6666666,0.0,0.0,5.0,0.2777778
55518.52,1.0,0.055555556,2168.0,120.44444,1215.0,67.5,575.0,31.944445,48.0,2.6666667,1.0,0.055555556,39.0,2.1666667,0.0,0.0,9.0,0.5
51195.043,2.0,0.11111111,1946.0,108.111115,1178.0,65.44444,614.0,34.11111,37.0,2.0555556,0.0,0.0,31.0,1.7222222,0.0,0.0,6.0,0.33333334
49970.734,1.0,0.055555556,1808.0,100.44444,934.0,51.88889,855.0,47.5,47.0,2.6111112,2.0,0.11111111,23.0,1.2777778,4.0,0.22222222,20.0,1.1111112
55842.977,3.0,0.16666667,2026.0,112.55556,1248.0,69.333336,544.0,30.222221,40.0,2.2222223,3.0,0.16666667,29.0,1.6111112,4.0,0.22222222,7.0,0.3888889
55158.055,2.0,0.11111111,2056.0,114.22222,926.0,51.444443,862.0,47.88889,43.0,2.3888888,1.0,0.055555556,32.0,1.7777778,1.0,0.055555556,10.0,0.5555556
57068.03,2.0,0.11111111,2171.0,120.611115,962.0,53.444443,824.0,45.77778,51.0,2.8333333,1.0,0.055555556,35.0,1.9444444,3.0,0.16666667,13.0,0.7222222
53500.902,2.0,0.11111111,2045.0,113.611115,1209.0,67.166664,582.0,32.333332,55.0,3.0555556,2.0,0.11111111,40.0,2.2222223,1.0,0.055555556,14.0,0.7777778
49567.965,3.0,0.16666667,1910.0,106.111115,1242.0,69.0,547.0,30.38889,41.0,2.2777777,0.0,0.0,31.0,1.7222222,1.0,0.055555556,9.0,0.5
53961.406,1.0,0.055555556,2025.0,112.5,1054.0,58.555557,733.0,40.72222,46.0,2.5555556,4.0,0.22222222,23.0,1.2777778,3.0,0.16666667,19.0,1.0555556
59197.117,3.0,0.16666667,2235.0,124.166664,1152.0,64.0,636.0,35.333332,28.0,1.5555556,1.0,0.055555556,23.0,1.2777778,0.0,0.0,5.0,0.2777778
61898.367,2.0,0.11111111,2178.0,121.0,954.0,53.0,832.0,46.22222,59.0,3.2777777,3.0,0.16666667,44.0,2.4444444,3.0,0.16666667,12.0,0.6666667
51877.434,2.0,0.11111111,2112.0,117.333336,1226.0,68.111115,564.0,31.333334,47.0,2.6111112,3.0,0.16666667,29.0,1.6111112,1.0,0.055555556,17.0,0.9444444
47737.773,3.0,0.16666667,1713.0,95.166664,1193.0,66.27778,596.0,33.11111,36.0,2.0,2.0,0.11111111,22.0,1.2222222,4.0,0.22222222,9.0,0.5
53813.168,2.0,0.11111111,1992.0,110.666664,989.0,54.944443,802.0,44.555557,46.0,2.5555556,0.0,0.0,31.0,1.7222222,2.0,0.11111111,12.0,0.6666667
53535.85,1.0,0.055555556,2001.0,111.166664,1041.0,57.833332,748.0,41.555557,48.0,2.6666667,1.0,0.055555556,35.0,1.9444444,1.0,0.055555556,12.0,0.6666667
