Total fitness,Total levels ended,Avg.levels ended,Total cells passed,Avg. cells passed,Total time spent,Avg. time spent,Total time left,Avg. time left,Total kills,Avg. kills,Total items collected,Avg. itmes collected,Total kills by fire,Avg. kills by fire,Total kills by shell,Avg. kills by shell,Total kills by stomp,Avg. kills by stomp
52179.305,0.0,0.0,2000.0,111.111115,1170.0,65.0,622.0,34.555557,37.0,2.0555556,1.0,0.055555556,27.0,1.5,1.0,0.055555556,9.0,0.5
66677.35,1.0,0.055555556,2420.0,134.44444,998.0,55.444443,789.0,43.833332,52.0,2.8888888,1.0,0.055555556,42.0,2.3333333,0.0,0.0,10.0,0.5555556
53701.703,3.0,0.16666667,2046.0,113.666664,1094.0,60.77778,694.0,38.555557,24.0,1.3333334,1.0,0.055555556,18.0,1.0,0.0,0.0,6.0,0.33333334
45115.145,2.0,0.11111111,1607.0,89.27778,920.0,51.11111,868.0,48.22222,22.0,1.2222222,0.0,0.0,18.0,1.0,0.0,0.0,4.0,0.22222222
45250.7,2.0,0.11111111,1600.0,88.888885,833.0,46.27778,957.0,53.166668,32.0,1.7777778,0.0,0.0,27.0,1.5,0.0,0.0,5.0,0.2777778
56114.23,1.0,0.055555556,2186.0,121.44444,1301.0,72.27778,492.0,27.333334,46.0,2.5555556,4.0,0.22222222,36.0,2.0,2.0,0.11111111,8.0,0.44444445
53041.156,1.0,0.055555556,1982.0,110.111115,875.0,48.61111,913.0,50.72222,37.0,2.0555556,1.0,0.055555556,24.0,1.3333334,3.0,0.16666667,10.0,0.5555556
47826.86,1.0,0.055555556,1748.0,97.111115,806.0,44.77778,984.0,54.666668,27.0,1.5,2.0,0.11111111,20.0,1.1111112,1.0,0.055555556,6.0,0.33333334
64614.316,5.0,0.2777778,2313.0,128.5,1110.0,61.666668,678.0,37.666668,35.0,1.9444444,2.0,0.11111111,27.0,1.5,0.0,0.0,8.0,0.44444445
60787.223,3.0,0.16666667,2315.0,128.61111,1167.0,64.833336,625.0,34.72222,53.0,2.9444444,3.0,0.16666667,44.0,2.4444444,2.0,0.11111111,7.0,0.3888889
63467.598,4.0,0.22222222,2327.0,129.27777,918.0,51.0,867.0,48.166668,52.0,2.8888888,0.0,0.0,42.0,2.3333333,0.0,0.0,10.0,0.5555556
58192.01,2.0,0.11111111,2340.0,130.0,1260.0,70.0,532.0,29.555555,49.0,2.7222223,3.0,0.16666667,37.0,2.0555556,2.0,0.11111111,10.0,0.5555556
48002.004,3.0,0.16666667,1800.0,100.0,1126.0,62.555557,663.0,36.833332,36.0,2.0,0.0,0.0,27.0,1.5,1.0,0.055555556,7.0,0.3888889
53045.977,2.0,0.11111111,1991.0,110.611115,973.0,54.055557,814.0,45.22222,29.0,1.6111112,1.0,0.055555556,19.0,1.0555556,0.0,0.0,10.0,0.5555556
64230.582,3.0,0.16666667,2450.0,136.11111,1125.0,62.5,664.0,36.88889,41.0,2.2777777,2.0,0.11111111,31.0,1.7222222,0.0,0.0,10.0,0.5555556
63499.19,2.0,0.11111111,2307.0,128.16667,1058.0,58.77778,728.0,40.444443,56.0,3.1111112,0.0,0.0,41.0,2.2777777,2.0,0.11111111,13.0,0.7222222
51479.316,1.0,0.055555556,2096.0,116.44444,1107.0,61.5,682.0,37.88889,40.0,2.2222223,3.0,0.16666667,28.0,1.5555556,2.0,0.11111111,10.0,0.5555556
48837.93,3.0,0.16666667,1773.0,98.5,1256.0,69.77778,534.0,29.666666,34.0,1.8888888,1.0,0.055555556,27.0,1.5,0.0,0.0,7.0,0.3888889
58749.992,3.0,0.16666667,2203.0,122.388885,1092.0,60.666668,699.0,38.833332,46.0,2.5555556,0.0,0.0,35.0,1.9444444,1.0,0.055555556,10.0,0.5555556
55050.566,1.0,0.055555556,2014.0,111.888885,839.0,46.61111,948.0,52.666668,49.0,2.7222223,0.0,0.0,41.0,2.2777777,1.0,0.055555556,6.0,0.33333334
