Total fitness,Total levels ended,Avg.levels ended,Total cells passed,Avg. cells passed,Total time spent,Avg. time spent,Total time left,Avg. time left,Total kills,Avg. kills,Total items collected,Avg. itmes collected,Total kills by fire,Avg. kills by fire,Total kills by shell,Avg. kills by shell,Total kills by stomp,Avg. kills by stomp
55525.605,0.0,0.0,2156.0,119.77778,1257.0,69.833336,534.0,29.666666,43.0,2.3888888,2.0,0.11111111,33.0,1.8333334,0.0,0.0,10.0,0.5555556
68065.19,1.0,0.055555556,2538.0,141.0,1294.0,71.888885,499.0,27.722221,61.0,3.3888888,2.0,0.11111111,43.0,2.3888888,2.0,0.11111111,15.0,0.8333333
52474.207,3.0,0.16666667,1953.0,108.5,1032.0,57.333332,756.0,42.0,27.0,1.5,1.0,0.055555556,23.0,1.2777778,0.0,0.0,4.0,0.22222222
38973.816,1.0,0.055555556,1365.0,75.833336,898.0,49.88889,894.0,49.666668,17.0,0.9444444,0.0,0.0,15.0,0.8333333,0.0,0.0,2.0,0.11111111
42952.863,2.0,0.11111111,1563.0,86.833336,920.0,51.11111,869.0,48.27778,24.0,1.3333334,0.0,0.0,18.0,1.0,0.0,0.0,6.0,0.33333334
54219.074,1.0,0.055555556,2093.0,116.27778,1193.0,66.27778,597.0,33.166668,40.0,2.2222223,2.0,0.11111111,31.0,1.7222222,1.0,0.055555556,8.0,0.44444445
50438.055,1.0,0.055555556,1866.0,103.666664,954.0,53.0,833.0,46.27778,43.0,2.3888888,1.0,0.055555556,26.0,1.4444444,5.0,0.2777778,12.0,0.6666667
45936.08,1.0,0.055555556,1693.0,94.05556,1076.0,59.77778,715.0,39.72222,36.0,2.0,1.0,0.055555556,22.0,1.2222222,2.0,0.11111111,12.0,0.6666667
64896.09,5.0,0.2777778,2367.0,131.5,1245.0,69.166664,546.0,30.333334,32.0,1.7777778,3.0,0.16666667,26.0,1.4444444,0.0,0.0,6.0,0.33333334
58033.836,3.0,0.16666667,2186.0,121.44444,1081.0,60.055557,709.0,39.38889,41.0,2.2777777,4.0,0.22222222,37.0,2.0555556,0.0,0.0,4.0,0.22222222
57809.812,3.0,0.16666667,2086.0,115.888885,985.0,54.72222,803.0,44.61111,55.0,3.0555556,1.0,0.055555556,42.0,2.3333333,3.0,0.16666667,10.0,0.5555556
50094.793,0.0,0.0,2021.0,112.27778,1199.0,66.611115,590.0,32.77778,61.0,3.3888888,1.0,0.055555556,37.0,2.0555556,6.0,0.33333334,18.0,1.0
44792.07,2.0,0.11111111,1718.0,95.44444,1181.0,65.611115,609.0,33.833332,29.0,1.6111112,1.0,0.055555556,20.0,1.1111112,1.0,0.055555556,8.0,0.44444445
50489.355,1.0,0.055555556,1869.0,103.833336,1009.0,56.055557,780.0,43.333332,45.0,2.5,2.0,0.11111111,22.0,1.2222222,6.0,0.33333334,17.0,0.9444444
55065.582,2.0,0.11111111,2090.0,116.111115,1073.0,59.61111,715.0,39.72222,31.0,1.7222222,1.0,0.055555556,26.0,1.4444444,0.0,0.0,5.0,0.2777778
62322.63,2.0,0.11111111,2188.0,121.55556,982.0,54.555557,804.0,44.666668,56.0,3.1111112,5.0,0.2777778,45.0,2.5,1.0,0.055555556,10.0,0.5555556
46651.848,0.0,0.0,1903.0,105.72222,1099.0,61.055557,692.0,38.444443,35.0,1.9444444,3.0,0.16666667,23.0,1.2777778,0.0,0.0,12.0,0.6666667
43369.73,2.0,0.11111111,1585.0,88.05556,1172.0,65.111115,619.0,34.38889,27.0,1.5,2.0,0.11111111,15.0,0.8333333,1.0,0.055555556,11.0,0.6111111
47558.113,2.0,0.11111111,1776.0,98.666664,1120.0,62.22222,669.0,37.166668,39.0,2.1666667,1.0,0.055555556,27.0,1.5,1.0,0.055555556,11.0,0.6111111
54169.223,1.0,0.055555556,2002.0,111.22222,1100.0,61.11111,692.0,38.444443,55.0,3.0555556,2.0,0.11111111,42.0,2.3333333,1.0,0.055555556,12.0,0.6666667
