Total fitness,Total levels ended,Avg.levels ended,Total cells passed,Avg. cells passed,Total time spent,Avg. time spent,Total time left,Avg. time left,Total kills,Avg. kills,Total items collected,Avg. itmes collected,Total kills by fire,Avg. kills by fire,Total kills by shell,Avg. kills by shell,Total kills by stomp,Avg. kills by stomp
53581.54,0.0,0.0,1984.0,110.22222,1062.0,59.0,731.0,40.61111,40.0,2.2222223,6.0,0.33333334,34.0,1.8888888,0.0,0.0,6.0,0.33333334
61804.75,1.0,0.055555556,2287.0,127.05556,1215.0,67.5,576.0,32.0,45.0,2.5,8.0,0.44444445,27.0,1.5,5.0,0.2777778,13.0,0.7222222
54585.63,3.0,0.16666667,2077.0,115.388885,1211.0,67.27778,578.0,32.11111,32.0,1.7777778,6.0,0.33333334,26.0,1.4444444,0.0,0.0,6.0,0.33333334
44523.92,2.0,0.11111111,1575.0,87.5,972.0,54.0,816.0,45.333332,19.0,1.0555556,3.0,0.16666667,12.0,0.6666667,0.0,0.0,7.0,0.3888889
45858.285,2.0,0.11111111,1622.0,90.111115,876.0,48.666668,913.0,50.72222,34.0,1.8888888,6.0,0.33333334,24.0,1.3333334,3.0,0.16666667,7.0,0.3888889
57012.305,1.0,0.055555556,2151.0,119.5,1109.0,61.61111,682.0,37.88889,44.0,2.4444444,8.0,0.44444445,36.0,2.0,1.0,0.055555556,7.0,0.3888889
48316.145,1.0,0.055555556,1869.0,103.833336,1115.0,61.944443,675.0,37.5,34.0,1.8888888,5.0,0.2777778,23.0,1.2777778,0.0,0.0,11.0,0.6111111
56112.44,2.0,0.11111111,2060.0,114.44444,1084.0,60.22222,704.0,39.11111,44.0,2.4444444,12.0,0.6666667,34.0,1.8888888,0.0,0.0,10.0,0.5555556
62500.36,5.0,0.2777778,2268.0,126.0,1384.0,76.888885,406.0,22.555555,33.0,1.8333334,5.0,0.2777778,23.0,1.2777778,2.0,0.11111111,8.0,0.44444445
56203.625,2.0,0.11111111,2169.0,120.5,1160.0,64.44444,630.0,35.0,41.0,2.2777777,9.0,0.5,35.0,1.9444444,0.0,0.0,6.0,0.33333334
59251.527,3.0,0.16666667,2249.0,124.94444,1096.0,60.88889,692.0,38.444443,44.0,2.4444444,8.0,0.44444445,32.0,1.7777778,2.0,0.11111111,10.0,0.5555556
57416.395,2.0,0.11111111,2203.0,122.388885,1210.0,67.22222,580.0,32.22222,59.0,3.2777777,13.0,0.7222222,40.0,2.2222223,5.0,0.2777778,14.0,0.7777778
51534.59,2.0,0.11111111,1987.0,110.388885,1222.0,67.888885,570.0,31.666666,43.0,2.3888888,9.0,0.5,21.0,1.1666666,7.0,0.3888889,15.0,0.8333333
50306.047,1.0,0.055555556,1889.0,104.94444,1104.0,61.333332,686.0,38.11111,43.0,2.3888888,12.0,0.6666667,27.0,1.5,0.0,0.0,16.0,0.8888889
58764.71,3.0,0.16666667,2271.0,126.166664,1243.0,69.05556,549.0,30.5,28.0,1.5555556,2.0,0.11111111,25.0,1.3888888,0.0,0.0,3.0,0.16666667
60867.594,2.0,0.11111111,2101.0,116.72222,1031.0,57.27778,759.0,42.166668,60.0,3.3333333,6.0,0.33333334,47.0,2.6111112,1.0,0.055555556,12.0,0.6666667
49878.977,1.0,0.055555556,1972.0,109.55556,1181.0,65.611115,612.0,34.0,32.0,1.7777778,6.0,0.33333334,27.0,1.5,0.0,0.0,5.0,0.2777778
50857.266,3.0,0.16666667,1900.0,105.55556,1455.0,80.833336,340.0,18.88889,40.0,2.2222223,6.0,0.33333334,33.0,1.8333334,0.0,0.0,7.0,0.3888889
53543.957,2.0,0.11111111,1945.0,108.05556,908.0,50.444443,880.0,48.88889,48.0,2.6666667,2.0,0.11111111,35.0,1.9444444,3.0,0.16666667,10.0,0.5555556
54252.33,1.0,0.055555556,2036.0,113.111115,1105.0,61.38889,683.0,37.944443,54.0,3.0,7.0,0.3888889,40.0,2.2222223,1.0,0.055555556,13.0,0.7222222
