Total fitness,Total levels ended,Avg.levels ended,Total cells passed,Avg. cells passed,Total time spent,Avg. time spent,Total time left,Avg. time left,Total kills,Avg. kills,Total items collected,Avg. itmes collected,Total kills by fire,Avg. kills by fire,Total kills by shell,Avg. kills by shell,Total kills by stomp,Avg. kills by stomp
47983.543,0.0,0.0,1754.0,97.44444,915.0,50.833332,874.0,48.555557,36.0,2.0,1.0,0.055555556,30.0,1.6666666,0.0,0.0,6.0,0.33333334
61415.242,1.0,0.055555556,2179.0,121.05556,913.0,50.72222,876.0,48.666668,42.0,2.3333333,0.0,0.0,35.0,1.9444444,0.0,0.0,7.0,0.3888889
43836.57,2.0,0.11111111,1615.0,89.72222,944.0,52.444443,843.0,46.833332,22.0,1.2222222,1.0,0.055555556,17.0,0.9444444,0.0,0.0,5.0,0.2777778
42858.23,1.0,0.055555556,1588.0,88.22222,968.0,53.77778,818.0,45.444443,21.0,1.1666666,1.0,0.055555556,14.0,0.7777778,1.0,0.055555556,6.0,0.33333334
41309.414,2.0,0.11111111,1500.0,83.333336,930.0,51.666668,858.0,47.666668,25.0,1.3888888,0.0,0.0,15.0,0.8333333,2.0,0.11111111,8.0,0.44444445
50964.45,1.0,0.055555556,1934.0,107.44444,1054.0,58.555557,734.0,40.77778,36.0,2.0,0.0,0.0,26.0,1.4444444,2.0,0.11111111,8.0,0.44444445
47720.793,0.0,0.0,1752.0,97.333336,897.0,49.833332,894.0,49.666668,39.0,2.1666667,2.0,0.11111111,26.0,1.4444444,0.0,0.0,13.0,0.7222222
48586.47,1.0,0.055555556,1751.0,97.27778,954.0,53.0,834.0,46.333332,45.0,2.5,3.0,0.16666667,31.0,1.7222222,1.0,0.055555556,13.0,0.7222222
62109.03,4.0,0.22222222,2282.0,126.77778,1103.0,61.27778,686.0,38.11111,30.0,1.6666666,2.0,0.11111111,18.0,1.0,1.0,0.055555556,10.0,0.5555556
53843.484,2.0,0.11111111,2033.0,112.94444,1056.0,58.666668,734.0,40.77778,45.0,2.5,3.0,0.16666667,33.0,1.8333334,1.0,0.055555556,10.0,0.5555556
51097.047,2.0,0.11111111,1837.0,102.05556,877.0,48.72222,910.0,50.555557,49.0,2.7222223,2.0,0.11111111,34.0,1.8888888,1.0,0.055555556,14.0,0.7777778
52930.27,2.0,0.11111111,1941.0,107.833336,1029.0,57.166668,757.0,42.055557,58.0,3.2222223,3.0,0.16666667,39.0,2.1666667,0.0,0.0,19.0,1.0555556
46939.176,3.0,0.16666667,1723.0,95.72222,1133.0,62.944443,656.0,36.444443,33.0,1.8333334,2.0,0.11111111,22.0,1.2222222,1.0,0.055555556,10.0,0.5555556
52342.906,1.0,0.055555556,1946.0,108.111115,915.0,50.833332,873.0,48.5,51.0,2.8333333,3.0,0.16666667,28.0,1.5555556,5.0,0.2777778,18.0,1.0
53588.844,2.0,0.11111111,1966.0,109.22222,968.0,53.77778,818.0,45.444443,29.0,1.6111112,1.0,0.055555556,20.0,1.1111112,1.0,0.055555556,7.0,0.3888889
61476.027,2.0,0.11111111,2173.0,120.72222,928.0,51.555557,860.0,47.77778,62.0,3.4444444,2.0,0.11111111,49.0,2.7222223,0.0,0.0,13.0,0.7222222
52945.9,2.0,0.11111111,2113.0,117.388885,1063.0,59.055557,727.0,40.38889,46.0,2.5555556,2.0,0.11111111,30.0,1.6666666,2.0,0.11111111,14.0,0.7777778
48159.19,2.0,0.11111111,1759.0,97.72222,1146.0,63.666668,645.0,35.833332,39.0,2.1666667,2.0,0.11111111,30.0,1.6666666,0.0,0.0,9.0,0.5
42671.07,1.0,0.055555556,1569.0,87.166664,885.0,49.166668,904.0,50.22222,30.0,1.6666666,0.0,0.0,19.0,1.0555556,2.0,0.11111111,9.0,0.5
49566.41,1.0,0.055555556,1797.0,99.833336,927.0,51.5,861.0,47.833332,47.0,2.6111112,1.0,0.055555556,36.0,2.0,0.0,0.0,11.0,0.6111111
