Total fitness,Total levels ended,Avg.levels ended,Total cells passed,Avg. cells passed,Total time spent,Avg. time spent,Total time left,Avg. time left,Total kills,Avg. kills,Total items collected,Avg. itmes collected,Total kills by fire,Avg. kills by fire,Total kills by shell,Avg. kills by shell,Total kills by stomp,Avg. kills by stomp
55874.19,0.0,0.0,2166.0,120.333336,1124.0,62.444443,665.0,36.944443,42.0,2.3333333,1.0,0.055555556,30.0,1.6666666,0.0,0.0,12.0,0.6666667
63276.85,1.0,0.055555556,2384.0,132.44444,1235.0,68.611115,556.0,30.88889,45.0,2.5,1.0,0.055555556,35.0,1.9444444,1.0,0.055555556,9.0,0.5
53042.77,3.0,0.16666667,1953.0,108.5,1028.0,57.11111,762.0,42.333332,26.0,1.4444444,1.0,0.055555556,20.0,1.1111112,0.0,0.0,6.0,0.33333334
43681.758,1.0,0.055555556,1691.0,93.94444,1217.0,67.611115,575.0,31.944445,16.0,0.8888889,0.0,0.0,9.0,0.5,0.0,0.0,7.0,0.3888889
43906.836,2.0,0.11111111,1645.0,91.388885,1045.0,58.055557,745.0,41.38889,32.0,1.7777778,1.0,0.055555556,26.0,1.4444444,0.0,0.0,6.0,0.33333334
52776.355,1.0,0.055555556,2076.0,115.333336,1264.0,70.22222,530.0,29.444445,37.0,2.0555556,1.0,0.055555556,25.0,1.3888888,1.0,0.055555556,11.0,0.6111111
49081.41,1.0,0.055555556,1873.0,104.05556,877.0,48.72222,911.0,50.61111,32.0,1.7777778,0.0,0.0,16.0,0.8888889,1.0,0.055555556,15.0,0.8333333
48963.676,1.0,0.055555556,1792.0,99.55556,876.0,48.666668,911.0,50.61111,32.0,1.7777778,3.0,0.16666667,24.0,1.3333334,1.0,0.055555556,7.0,0.3888889
57711.117,4.0,0.22222222,2130.0,118.333336,1304.0,72.44444,485.0,26.944445,28.0,1.5555556,3.0,0.16666667,20.0,1.1111112,0.0,0.0,8.0,0.44444445
54014.96,1.0,0.055555556,2060.0,114.44444,1102.0,61.22222,689.0,38.27778,45.0,2.5,2.0,0.11111111,34.0,1.8888888,0.0,0.0,11.0,0.6111111
59895.297,2.0,0.11111111,2303.0,127.94444,1120.0,62.22222,670.0,37.22222,54.0,3.0,4.0,0.22222222,40.0,2.2222223,0.0,0.0,14.0,0.7777778
56539.86,2.0,0.11111111,2232.0,124.0,1309.0,72.72222,484.0,26.88889,58.0,3.2222223,2.0,0.11111111,41.0,2.2777777,3.0,0.16666667,14.0,0.7777778
49087.4,2.0,0.11111111,2008.0,111.55556,1283.0,71.27778,507.0,28.166666,36.0,2.0,1.0,0.055555556,21.0,1.1666666,2.0,0.11111111,13.0,0.7222222
52897.2,1.0,0.055555556,2068.0,114.888885,1070.0,59.444443,718.0,39.88889,37.0,2.0555556,1.0,0.055555556,22.0,1.2222222,1.0,0.055555556,14.0,0.7777778
54253.85,2.0,0.11111111,2015.0,111.94444,1162.0,64.55556,629.0,34.944443,28.0,1.5555556,1.0,0.055555556,23.0,1.2777778,0.0,0.0,5.0,0.2777778
58009.984,2.0,0.11111111,1993.0,110.72222,916.0,50.88889,874.0,48.555557,54.0,3.0,1.0,0.055555556,38.0,2.1111112,4.0,0.22222222,12.0,0.6666667
46644.156,1.0,0.055555556,1767.0,98.166664,1081.0,60.055557,708.0,39.333332,43.0,2.3888888,3.0,0.16666667,27.0,1.5,0.0,0.0,16.0,0.8888889
46186.438,3.0,0.16666667,1672.0,92.888885,1189.0,66.05556,603.0,33.5,33.0,1.8333334,1.0,0.055555556,17.0,0.9444444,4.0,0.22222222,11.0,0.6111111
53705.34,2.0,0.11111111,2003.0,111.27778,1022.0,56.77778,766.0,42.555557,39.0,2.1666667,1.0,0.055555556,33.0,1.8333334,0.0,0.0,6.0,0.33333334
58770.863,2.0,0.11111111,2223.0,123.5,1145.0,63.61111,644.0,35.77778,56.0,3.1111112,0.0,0.0,33.0,1.8333334,2.0,0.11111111,19.0,1.0555556
