Total fitness,Total levels ended,Avg.levels ended,Total cells passed,Avg. cells passed,Total time spent,Avg. time spent,Total time left,Avg. time left,Total kills,Avg. kills,Total items collected,Avg. itmes collected,Total kills by fire,Avg. kills by fire,Total kills by shell,Avg. kills by shell,Total kills by stomp,Avg. kills by stomp
54382.344,0.0,0.0,2070.0,115.0,964.0,53.555557,826.0,45.88889,37.0,2.0555556,0.0,0.0,33.0,1.8333334,0.0,0.0,4.0,0.22222222
59149.895,1.0,0.055555556,2277.0,126.5,1041.0,57.833332,746.0,41.444443,44.0,2.4444444,2.0,0.11111111,30.0,1.6666666,4.0,0.22222222,10.0,0.5555556
48668.137,2.0,0.11111111,1808.0,100.44444,1110.0,61.666668,681.0,37.833332,28.0,1.5555556,2.0,0.11111111,21.0,1.1666666,1.0,0.055555556,6.0,0.33333334
41390.957,1.0,0.055555556,1543.0,85.72222,1046.0,58.11111,743.0,41.27778,25.0,1.3888888,0.0,0.0,20.0,1.1111112,0.0,0.0,5.0,0.2777778
43141.082,2.0,0.11111111,1592.0,88.44444,993.0,55.166668,795.0,44.166668,33.0,1.8333334,2.0,0.11111111,24.0,1.3333334,2.0,0.11111111,7.0,0.3888889
49456.96,1.0,0.055555556,1793.0,99.611115,1014.0,56.333332,774.0,43.0,43.0,2.3888888,1.0,0.055555556,36.0,2.0,0.0,0.0,7.0,0.3888889
45028.984,1.0,0.055555556,1636.0,90.888885,924.0,51.333332,865.0,48.055557,30.0,1.6666666,2.0,0.11111111,21.0,1.1666666,3.0,0.16666667,6.0,0.33333334
44776.63,0.0,0.0,1678.0,93.22222,859.0,47.72222,929.0,51.61111,30.0,1.6666666,0.0,0.0,21.0,1.1666666,1.0,0.055555556,8.0,0.44444445
53190.676,2.0,0.11111111,1988.0,110.44444,1206.0,67.0,585.0,32.5,32.0,1.7777778,1.0,0.055555556,22.0,1.2222222,1.0,0.055555556,9.0,0.5
53375.59,1.0,0.055555556,2064.0,114.666664,1231.0,68.388885,560.0,31.11111,47.0,2.6111112,6.0,0.33333334,38.0,2.1111112,1.0,0.055555556,7.0,0.3888889
62042.625,4.0,0.22222222,2321.0,128.94444,1120.0,62.22222,666.0,37.0,60.0,3.3333333,3.0,0.16666667,44.0,2.4444444,4.0,0.22222222,12.0,0.6666667
53567.652,2.0,0.11111111,2041.0,113.388885,1200.0,66.666664,588.0,32.666668,59.0,3.2777777,0.0,0.0,36.0,2.0,5.0,0.2777778,18.0,1.0
47341.67,3.0,0.16666667,1803.0,100.166664,1217.0,67.611115,573.0,31.833334,36.0,2.0,0.0,0.0,22.0,1.2222222,1.0,0.055555556,13.0,0.7222222
53019.52,1.0,0.055555556,1927.0,107.05556,927.0,51.5,862.0,47.88889,59.0,3.2777777,2.0,0.11111111,34.0,1.8888888,4.0,0.22222222,21.0,1.1666666
59202.32,3.0,0.16666667,2263.0,125.72222,1159.0,64.388885,628.0,34.88889,34.0,1.8888888,0.0,0.0,23.0,1.2777778,1.0,0.055555556,10.0,0.5555556
51533.773,1.0,0.055555556,1752.0,97.333336,931.0,51.72222,857.0,47.61111,49.0,2.7222223,2.0,0.11111111,37.0,2.0555556,3.0,0.16666667,9.0,0.5
49361.883,1.0,0.055555556,1867.0,103.72222,1021.0,56.72222,767.0,42.61111,57.0,3.1666667,2.0,0.11111111,48.0,2.6666667,1.0,0.055555556,7.0,0.3888889
38203.527,1.0,0.055555556,1337.0,74.27778,1041.0,57.833332,748.0,41.555557,30.0,1.6666666,1.0,0.055555556,23.0,1.2777778,1.0,0.055555556,6.0,0.33333334
47207.516,2.0,0.11111111,1664.0,92.44444,928.0,51.555557,864.0,48.0,38.0,2.1111112,1.0,0.055555556,33.0,1.8333334,0.0,0.0,5.0,0.2777778
52112.22,1.0,0.055555556,1872.0,104.0,934.0,51.88889,853.0,47.38889,54.0,3.0,0.0,0.0,38.0,2.1111112,4.0,0.22222222,12.0,0.6666667
