Total fitness,Total levels ended,Avg.levels ended,Total cells passed,Avg. cells passed,Total time spent,Avg. time spent,Total time left,Avg. time left,Total kills,Avg. kills,Total items collected,Avg. itmes collected,Total kills by fire,Avg. kills by fire,Total kills by shell,Avg. kills by shell,Total kills by stomp,Avg. kills by stomp
54893.91,0.0,0.0,2174.0,120.77778,1185.0,65.833336,605.0,33.61111,40.0,2.2222223,2.0,0.11111111,28.0,1.5555556,2.0,0.11111111,10.0,0.5555556
65962.45,1.0,0.055555556,2410.0,133.88889,1132.0,62.88889,659.0,36.61111,59.0,3.2777777,2.0,0.11111111,44.0,2.4444444,3.0,0.16666667,11.0,0.6111111
52982.855,3.0,0.16666667,1958.0,108.77778,965.0,53.61111,824.0,45.77778,23.0,1.2777778,2.0,0.11111111,19.0,1.0555556,0.0,0.0,4.0,0.22222222
39201.168,1.0,0.055555556,1419.0,78.833336,970.0,53.88889,821.0,45.61111,19.0,1.0555556,0.0,0.0,10.0,0.5555556,1.0,0.055555556,8.0,0.44444445
43711.297,2.0,0.11111111,1541.0,85.611115,911.0,50.61111,877.0,48.72222,38.0,2.1111112,0.0,0.0,24.0,1.3333334,4.0,0.22222222,10.0,0.5555556
51645.46,1.0,0.055555556,1975.0,109.72222,1140.0,63.333332,651.0,36.166668,43.0,2.3888888,0.0,0.0,35.0,1.9444444,1.0,0.055555556,7.0,0.3888889
52023.145,2.0,0.11111111,1885.0,104.72222,1000.0,55.555557,789.0,43.833332,47.0,2.6111112,0.0,0.0,24.0,1.3333334,6.0,0.33333334,16.0,0.8888889
54585.637,2.0,0.11111111,2001.0,111.166664,838.0,46.555557,949.0,52.72222,38.0,2.1111112,4.0,0.22222222,23.0,1.2777778,3.0,0.16666667,12.0,0.6666667
60629.652,4.0,0.22222222,2196.0,122.0,1185.0,65.833336,603.0,33.5,33.0,1.8333334,1.0,0.055555556,29.0,1.6111112,0.0,0.0,4.0,0.22222222
62624.383,4.0,0.22222222,2383.0,132.38889,1142.0,63.444443,645.0,35.833332,45.0,2.5,4.0,0.22222222,36.0,2.0,2.0,0.11111111,7.0,0.3888889
55383.94,1.0,0.055555556,2142.0,119.0,1049.0,58.27778,738.0,41.0,48.0,2.6666667,2.0,0.11111111,36.0,2.0,0.0,0.0,12.0,0.6666667
51249.38,2.0,0.11111111,1951.0,108.388885,1175.0,65.27778,618.0,34.333332,51.0,2.8333333,2.0,0.11111111,24.0,1.3333334,11.0,0.6111111,16.0,0.8888889
41450.695,2.0,0.11111111,1553.0,86.27778,1176.0,65.333336,616.0,34.22222,33.0,1.8333334,1.0,0.055555556,20.0,1.1111112,1.0,0.055555556,12.0,0.6666667
54971.055,2.0,0.11111111,2093.0,116.27778,1056.0,58.666668,732.0,40.666668,42.0,2.3333333,0.0,0.0,21.0,1.1666666,6.0,0.33333334,15.0,0.8333333
55614.348,2.0,0.11111111,2084.0,115.77778,1018.0,56.555557,768.0,42.666668,29.0,1.6111112,1.0,0.055555556,24.0,1.3333334,0.0,0.0,5.0,0.2777778
57618.023,1.0,0.055555556,2048.0,113.77778,971.0,53.944443,818.0,45.444443,59.0,3.2777777,3.0,0.16666667,45.0,2.5,0.0,0.0,14.0,0.7777778
52873.285,1.0,0.055555556,2057.0,114.27778,958.0,53.22222,834.0,46.333332,45.0,2.5,2.0,0.11111111,34.0,1.8888888,1.0,0.055555556,10.0,0.5555556
46811.914,3.0,0.16666667,1620.0,90.0,1195.0,66.388885,595.0,33.055557,33.0,1.8333334,2.0,0.11111111,29.0,1.6111112,0.0,0.0,4.0,0.22222222
55716.49,2.0,0.11111111,2037.0,113.166664,990.0,55.0,800.0,44.444443,47.0,2.6111112,1.0,0.055555556,39.0,2.1666667,2.0,0.11111111,6.0,0.33333334
52856.902,0.0,0.0,2017.0,112.05556,1197.0,66.5,595.0,33.055557,66.0,3.6666667,2.0,0.11111111,41.0,2.2777777,3.0,0.16666667,22.0,1.2222222
