Total fitness,Total levels ended,Avg.levels ended,Total cells passed,Avg. cells passed,Total time spent,Avg. time spent,Total time left,Avg. time left,Total kills,Avg. kills,Total items collected,Avg. itmes collected,Total kills by fire,Avg. kills by fire,Total kills by shell,Avg. kills by shell,Total kills by stomp,Avg. kills by stomp
50540.42,0.0,0.0,1907.0,105.94444,988.0,54.88889,802.0,44.555557,31.0,1.7222222,2.0,0.11111111,18.0,1.0,0.0,0.0,13.0,0.7222222
57894.68,1.0,0.055555556,2050.0,113.888885,1071.0,59.5,718.0,39.88889,49.0,2.7222223,2.0,0.11111111,35.0,1.9444444,3.0,0.16666667,11.0,0.6111111
50036.684,2.0,0.11111111,1941.0,107.833336,1344.0,74.666664,450.0,25.0,28.0,1.5555556,2.0,0.11111111,17.0,0.9444444,1.0,0.055555556,10.0,0.5555556
38960.305,1.0,0.055555556,1370.0,76.111115,853.0,47.38889,935.0,51.944443,20.0,1.1111112,0.0,0.0,15.0,0.8333333,0.0,0.0,5.0,0.2777778
38402.805,1.0,0.055555556,1369.0,76.05556,930.0,51.666668,860.0,47.77778,32.0,1.7777778,1.0,0.055555556,21.0,1.1666666,3.0,0.16666667,8.0,0.44444445
48321.887,1.0,0.055555556,1772.0,98.44444,1024.0,56.88889,764.0,42.444443,43.0,2.3888888,0.0,0.0,31.0,1.7222222,1.0,0.055555556,11.0,0.6111111
47317.586,1.0,0.055555556,1775.0,98.611115,924.0,51.333332,863.0,47.944443,36.0,2.0,2.0,0.11111111,12.0,0.6666667,9.0,0.5,15.0,0.8333333
45241.184,0.0,0.0,1663.0,92.388885,957.0,53.166668,832.0,46.22222,33.0,1.8333334,2.0,0.11111111,17.0,0.9444444,2.0,0.11111111,14.0,0.7777778
57122.297,3.0,0.16666667,2049.0,113.833336,1080.0,60.0,707.0,39.27778,38.0,2.1111112,2.0,0.11111111,18.0,1.0,4.0,0.22222222,16.0,0.8888889
47190.49,1.0,0.055555556,1814.0,100.77778,1047.0,58.166668,741.0,41.166668,26.0,1.4444444,5.0,0.2777778,15.0,0.8333333,1.0,0.055555556,10.0,0.5555556
56731.555,3.0,0.16666667,2194.0,121.888885,1207.0,67.05556,582.0,32.333332,37.0,2.0555556,3.0,0.16666667,24.0,1.3333334,2.0,0.11111111,11.0,0.6111111
52467.0,2.0,0.11111111,2028.0,112.666664,1231.0,68.388885,559.0,31.055555,44.0,2.4444444,2.0,0.11111111,16.0,0.8888889,6.0,0.33333334,22.0,1.2222222
44719.023,2.0,0.11111111,1674.0,93.0,1092.0,60.666668,697.0,38.72222,33.0,1.8333334,2.0,0.11111111,17.0,0.9444444,0.0,0.0,16.0,0.8888889
48175.227,1.0,0.055555556,1819.0,101.05556,1239.0,68.833336,551.0,30.61111,44.0,2.4444444,6.0,0.33333334,18.0,1.0,4.0,0.22222222,22.0,1.2222222
52899.254,1.0,0.055555556,1979.0,109.94444,1103.0,61.27778,685.0,38.055557,28.0,1.5555556,4.0,0.22222222,19.0,1.0555556,1.0,0.055555556,8.0,0.44444445
57371.188,1.0,0.055555556,2041.0,113.388885,1084.0,60.22222,704.0,39.11111,58.0,3.2222223,3.0,0.16666667,28.0,1.5555556,6.0,0.33333334,23.0,1.2777778
48830.875,2.0,0.11111111,1927.0,107.05556,1229.0,68.27778,562.0,31.222221,40.0,2.2222223,6.0,0.33333334,24.0,1.3333334,1.0,0.055555556,15.0,0.8333333
42791.465,1.0,0.055555556,1508.0,83.77778,1063.0,59.055557,729.0,40.5,38.0,2.1111112,1.0,0.055555556,20.0,1.1111112,3.0,0.16666667,14.0,0.7777778
53053.18,1.0,0.055555556,2030.0,112.77778,1151.0,63.944443,639.0,35.5,42.0,2.3333333,0.0,0.0,23.0,1.2777778,2.0,0.11111111,17.0,0.9444444
48276.574,1.0,0.055555556,1730.0,96.111115,955.0,53.055557,833.0,46.27778,39.0,2.1666667,2.0,0.11111111,13.0,0.7222222,8.0,0.44444445,18.0,1.0
