Total fitness,Total levels ended,Avg.levels ended,Total cells passed,Avg. cells passed,Total time spent,Avg. time spent,Total time left,Avg. time left,Total kills,Avg. kills,Total items collected,Avg. itmes collected,Total kills by fire,Avg. kills by fire,Total kills by shell,Avg. kills by shell,Total kills by stomp,Avg. kills by stomp
55295.094,0.0,0.0,2148.0,119.333336,1083.0,60.166668,706.0,39.22222,42.0,2.3333333,1.0,0.055555556,27.0,1.5,2.0,0.11111111,12.0,0.6666667
63749.97,1.0,0.055555556,2351.0,130.61111,1166.0,64.77778,625.0,34.72222,49.0,2.7222223,1.0,0.055555556,40.0,2.2222223,3.0,0.16666667,5.0,0.2777778
53269.082,3.0,0.16666667,2027.0,112.611115,1223.0,67.94444,567.0,31.5,30.0,1.6666666,0.0,0.0,25.0,1.3888888,0.0,0.0,5.0,0.2777778
39497.8,1.0,0.055555556,1445.0,80.27778,1002.0,55.666668,787.0,43.72222,18.0,1.0,0.0,0.0,12.0,0.6666667,1.0,0.055555556,5.0,0.2777778
44711.28,2.0,0.11111111,1672.0,92.888885,1048.0,58.22222,742.0,41.22222,37.0,2.0555556,1.0,0.055555556,27.0,1.5,4.0,0.22222222,6.0,0.33333334
55515.742,1.0,0.055555556,2121.0,117.833336,1152.0,64.0,638.0,35.444443,49.0,2.7222223,1.0,0.055555556,41.0,2.2777777,0.0,0.0,8.0,0.44444445
46657.86,1.0,0.055555556,1797.0,99.833336,902.0,50.11111,885.0,49.166668,34.0,1.8888888,1.0,0.055555556,21.0,1.1666666,3.0,0.16666667,9.0,0.5
48641.66,0.0,0.0,1863.0,103.5,934.0,51.88889,857.0,47.61111,37.0,2.0555556,2.0,0.11111111,27.0,1.5,0.0,0.0,10.0,0.5555556
57819.18,4.0,0.22222222,2128.0,118.22222,1288.0,71.55556,502.0,27.88889,29.0,1.6111112,2.0,0.11111111,21.0,1.1666666,0.0,0.0,8.0,0.44444445
49931.11,1.0,0.055555556,1870.0,103.888885,1063.0,59.055557,728.0,40.444443,45.0,2.5,3.0,0.16666667,35.0,1.9444444,0.0,0.0,10.0,0.5555556
55921.96,2.0,0.11111111,2139.0,118.833336,1093.0,60.72222,697.0,38.72222,49.0,2.7222223,1.0,0.055555556,34.0,1.8888888,2.0,0.11111111,13.0,0.7222222
57423.938,3.0,0.16666667,2191.0,121.72222,1164.0,64.666664,629.0,34.944443,55.0,3.0555556,1.0,0.055555556,31.0,1.7222222,6.0,0.33333334,18.0,1.0
46680.094,2.0,0.11111111,1822.0,101.22222,1099.0,61.055557,690.0,38.333332,28.0,1.5555556,0.0,0.0,20.0,1.1111112,0.0,0.0,8.0,0.44444445
49554.945,1.0,0.055555556,1796.0,99.77778,919.0,51.055557,868.0,48.22222,44.0,2.4444444,3.0,0.16666667,23.0,1.2777778,3.0,0.16666667,17.0,0.9444444
55931.766,2.0,0.11111111,2131.0,118.388885,1125.0,62.5,665.0,36.944443,29.0,1.6111112,0.0,0.0,23.0,1.2777778,1.0,0.055555556,5.0,0.2777778
58048.87,1.0,0.055555556,2114.0,117.44444,990.0,55.0,801.0,44.5,57.0,3.1666667,2.0,0.11111111,42.0,2.3333333,5.0,0.2777778,10.0,0.5555556
53032.668,2.0,0.11111111,2132.0,118.44444,1164.0,64.666664,625.0,34.72222,43.0,2.3888888,2.0,0.11111111,34.0,1.8888888,0.0,0.0,9.0,0.5
47555.656,3.0,0.16666667,1742.0,96.77778,1179.0,65.5,612.0,34.0,32.0,1.7777778,1.0,0.055555556,23.0,1.2777778,0.0,0.0,9.0,0.5
53889.883,3.0,0.16666667,1964.0,109.111115,1028.0,57.11111,760.0,42.22222,40.0,2.2222223,0.0,0.0,35.0,1.9444444,0.0,0.0,5.0,0.2777778
51923.57,2.0,0.11111111,1809.0,100.5,922.0,51.22222,865.0,48.055557,53.0,2.9444444,1.0,0.055555556,39.0,2.1666667,3.0,0.16666667,11.0,0.6111111
