0	393	164.708	102	262	109.974	68
1	312	158.928	80	200	103.604	11
2	308	155.512	70	186	95.144	9
3	308	153.124	74	164	86.702	10
4	282	155.608	77	176	85.94	8
5	316	163.23	85	151	88.792	11
6	361	170.354	77	157	87.158	10
7	351	171.612	91	142	86.568	10
8	377	174.654	64	173	86.15	12
9	377	176.292	56	158	77.2	10
10	332	181.758	93	152	71.108	9
11	332	187.034	105	166	73.62	11
12	332	200.014	109	147	79.862	11
13	348	204.488	84	149	83.922	12
14	335	206.816	84	137	80.002	10
15	386	214.742	91	145	82.256	12
16	391	229.028	99	153	81.548	11
17	377	236.292	103	145	86.774	10
18	379	236.176	101	157	85.384	12
19	400	247.936	94	136	80.748	10
20	399	257.262	95	151	81.286	11
21	446	259.09	96	136	83.33	10
22	460	272.784	77	167	84.464	11
23	460	272.512	77	150	86.866	12
24	439	271.312	77	127	85	10
25	439	275.028	86	136	91.19	10
