0	0	38911.1	15516.7	604
1	1	39730.3	24896.1	796.282
2	2	43974.2	27919	601.6
3	3	35448.7	25117.1	606.4
4	4	42507.5	32556.2	718.4
5	5	40825.5	31494.9	633.6
6	6	41132.4	31976.9	764.8
7	7	38685.9	30794.7	866.8
8	8	44148	34648.8	708
9	9	41973.7	32685.9	537.6
10	10	36437.9	28573.4	611.4
11	11	43253.7	34363	1071.87
12	12	41192.7	32458.9	709.624
13	13	37888	30710.5	1059.34
14	14	40321.3	32733	763.103
15	15	36141.5	28601.7	822
16	16	41410.2	34971.3	1309.39
17	17	46572.6	35778.1	1223.9
18	18	44210.6	34834.1	1531.27
19	19	41445.1	32624.1	1235.35
20	20	40822	33390.9	1350.96
21	21	39789	32139.6	1328.82
22	22	39987.4	32315.8	1247.32
23	23	42572.9	33042.7	834.446
24	24	42223.4	34079.7	1206.35
25	25	42061.2	34581.5	901.244
