Total fitness,Total levels ended,Avg.levels ended,Total cells passed,Avg. cells passed,Total time spent,Avg. time spent,Total time left,Avg. time left,Total kills,Avg. kills,Total items collected,Avg. itmes collected,Total kills by fire,Avg. kills by fire,Total kills by shell,Avg. kills by shell,Total kills by stomp,Avg. kills by stomp
50974.594,1.0,0.055555556,1891.0,105.05556,943.0,52.38889,847.0,47.055557,31.0,1.7222222,1.0,0.055555556,25.0,1.3888888,0.0,0.0,5.0,0.2777778
61282.42,2.0,0.11111111,2220.0,123.333336,1039.0,57.72222,748.0,41.555557,41.0,2.2777777,1.0,0.055555556,30.0,1.6666666,2.0,0.11111111,9.0,0.5
53220.297,3.0,0.16666667,1947.0,108.166664,986.0,54.77778,805.0,44.72222,31.0,1.7222222,3.0,0.16666667,20.0,1.1111112,0.0,0.0,11.0,0.6111111
40543.32,1.0,0.055555556,1468.0,81.55556,971.0,53.944443,817.0,45.38889,14.0,0.7777778,0.0,0.0,13.0,0.7222222,0.0,0.0,1.0,0.055555556
39921.41,2.0,0.11111111,1473.0,81.833336,905.0,50.27778,884.0,49.11111,19.0,1.0555556,0.0,0.0,16.0,0.8888889,0.0,0.0,3.0,0.16666667
46668.387,0.0,0.0,1846.0,102.55556,1333.0,74.05556,459.0,25.5,32.0,1.7777778,4.0,0.22222222,22.0,1.2222222,0.0,0.0,10.0,0.5555556
50477.812,2.0,0.11111111,1882.0,104.55556,957.0,53.166668,832.0,46.22222,24.0,1.3333334,4.0,0.22222222,15.0,0.8333333,2.0,0.11111111,7.0,0.3888889
42467.69,1.0,0.055555556,1521.0,84.5,731.0,40.61111,1056.0,58.666668,22.0,1.2222222,3.0,0.16666667,19.0,1.0555556,0.0,0.0,3.0,0.16666667
54141.305,3.0,0.16666667,1942.0,107.888885,1218.0,67.666664,572.0,31.777779,26.0,1.4444444,2.0,0.11111111,17.0,0.9444444,0.0,0.0,9.0,0.5
50342.168,1.0,0.055555556,1993.0,110.72222,908.0,50.444443,878.0,48.77778,27.0,1.5,2.0,0.11111111,15.0,0.8333333,0.0,0.0,12.0,0.6666667
53415.387,3.0,0.16666667,2006.0,111.44444,1017.0,56.5,770.0,42.77778,41.0,2.2777777,2.0,0.11111111,38.0,2.1111112,0.0,0.0,3.0,0.16666667
48973.09,1.0,0.055555556,1895.0,105.27778,960.0,53.333332,828.0,46.0,39.0,2.1666667,0.0,0.0,29.0,1.6111112,1.0,0.055555556,9.0,0.5
40258.434,1.0,0.055555556,1578.0,87.666664,1232.0,68.44444,560.0,31.11111,29.0,1.6111112,0.0,0.0,17.0,0.9444444,0.0,0.0,12.0,0.6666667
48692.777,1.0,0.055555556,1776.0,98.666664,878.0,48.77778,908.0,50.444443,34.0,1.8888888,1.0,0.055555556,26.0,1.4444444,1.0,0.055555556,7.0,0.3888889
48959.33,2.0,0.11111111,1797.0,99.833336,983.0,54.61111,805.0,44.72222,24.0,1.3333334,0.0,0.0,18.0,1.0,0.0,0.0,6.0,0.33333334
53148.24,2.0,0.11111111,1826.0,101.44444,1011.0,56.166668,779.0,43.27778,43.0,2.3888888,4.0,0.22222222,36.0,2.0,0.0,0.0,7.0,0.3888889
54205.375,3.0,0.16666667,2055.0,114.166664,1079.0,59.944443,710.0,39.444443,44.0,2.4444444,4.0,0.22222222,30.0,1.6666666,3.0,0.16666667,11.0,0.6111111
51263.0,2.0,0.11111111,1828.0,101.55556,1177.0,65.388885,613.0,34.055557,38.0,2.1111112,2.0,0.11111111,29.0,1.6111112,1.0,0.055555556,7.0,0.3888889
44908.77,1.0,0.055555556,1624.0,90.22222,926.0,51.444443,862.0,47.88889,28.0,1.5555556,1.0,0.055555556,19.0,1.0555556,1.0,0.055555556,7.0,0.3888889
55651.164,1.0,0.055555556,2027.0,112.611115,878.0,48.77778,911.0,50.61111,56.0,3.1111112,2.0,0.11111111,40.0,2.2222223,2.0,0.11111111,14.0,0.7777778
