Total fitness,Total levels ended,Avg.levels ended,Total cells passed,Avg. cells passed,Total time spent,Avg. time spent,Total time left,Avg. time left,Total kills,Avg. kills,Total items collected,Avg. itmes collected,Total kills by fire,Avg. kills by fire,Total kills by shell,Avg. kills by shell,Total kills by stomp,Avg. kills by stomp
54429.945,0.0,0.0,2085.0,115.833336,1105.0,61.38889,687.0,38.166668,35.0,1.9444444,0.0,0.0,22.0,1.2222222,1.0,0.055555556,11.0,0.6111111
58644.367,1.0,0.055555556,2154.0,119.666664,1177.0,65.388885,613.0,34.055557,42.0,2.3333333,1.0,0.055555556,28.0,1.5555556,1.0,0.055555556,12.0,0.6666667
50534.76,2.0,0.11111111,1959.0,108.833336,1128.0,62.666668,662.0,36.77778,19.0,1.0555556,0.0,0.0,11.0,0.6111111,0.0,0.0,8.0,0.44444445
35626.125,1.0,0.055555556,1279.0,71.05556,948.0,52.666668,841.0,46.72222,11.0,0.6111111,0.0,0.0,9.0,0.5,0.0,0.0,2.0,0.11111111
42971.457,2.0,0.11111111,1562.0,86.77778,916.0,50.88889,874.0,48.555557,26.0,1.4444444,1.0,0.055555556,19.0,1.0555556,0.0,0.0,7.0,0.3888889
49271.855,1.0,0.055555556,1930.0,107.22222,1228.0,68.22222,562.0,31.222221,37.0,2.0555556,1.0,0.055555556,28.0,1.5555556,0.0,0.0,9.0,0.5
46456.926,1.0,0.055555556,1741.0,96.72222,903.0,50.166668,885.0,49.166668,17.0,0.9444444,3.0,0.16666667,10.0,0.5555556,0.0,0.0,7.0,0.3888889
51950.004,2.0,0.11111111,1916.0,106.44444,1074.0,59.666668,715.0,39.72222,40.0,2.2222223,1.0,0.055555556,30.0,1.6666666,1.0,0.055555556,9.0,0.5
62013.69,4.0,0.22222222,2247.0,124.833336,1043.0,57.944443,744.0,41.333332,31.0,1.7222222,1.0,0.055555556,22.0,1.2222222,3.0,0.16666667,6.0,0.33333334
44495.684,1.0,0.055555556,1701.0,94.5,1053.0,58.5,735.0,40.833332,21.0,1.1666666,4.0,0.22222222,15.0,0.8333333,0.0,0.0,6.0,0.33333334
56420.832,3.0,0.16666667,2099.0,116.611115,1019.0,56.61111,767.0,42.61111,40.0,2.2222223,3.0,0.16666667,28.0,1.5555556,2.0,0.11111111,10.0,0.5555556
52057.9,2.0,0.11111111,1935.0,107.5,915.0,50.833332,871.0,48.38889,55.0,3.0555556,0.0,0.0,35.0,1.9444444,2.0,0.11111111,17.0,0.9444444
43960.258,2.0,0.11111111,1747.0,97.05556,1298.0,72.111115,495.0,27.5,32.0,1.7777778,0.0,0.0,17.0,0.9444444,0.0,0.0,15.0,0.8333333
49219.75,2.0,0.11111111,1820.0,101.111115,1056.0,58.666668,734.0,40.77778,39.0,2.1666667,1.0,0.055555556,25.0,1.3888888,2.0,0.11111111,12.0,0.6666667
50510.883,2.0,0.11111111,1863.0,103.5,1122.0,62.333332,666.0,37.0,27.0,1.5,2.0,0.11111111,24.0,1.3333334,0.0,0.0,3.0,0.16666667
56931.17,1.0,0.055555556,2120.0,117.77778,1138.0,63.22222,653.0,36.27778,47.0,2.6111112,2.0,0.11111111,27.0,1.5,1.0,0.055555556,19.0,1.0555556
46318.477,1.0,0.055555556,1881.0,104.5,1306.0,72.55556,485.0,26.944445,41.0,2.2777777,2.0,0.11111111,27.0,1.5,1.0,0.055555556,13.0,0.7222222
46366.8,3.0,0.16666667,1631.0,90.611115,1224.0,68.0,567.0,31.5,38.0,2.1111112,1.0,0.055555556,26.0,1.4444444,4.0,0.22222222,8.0,0.44444445
46766.91,0.0,0.0,1717.0,95.388885,901.0,50.055557,888.0,49.333332,38.0,2.1111112,0.0,0.0,30.0,1.6666666,1.0,0.055555556,7.0,0.3888889
46763.645,1.0,0.055555556,1657.0,92.05556,952.0,52.88889,840.0,46.666668,43.0,2.3888888,2.0,0.11111111,32.0,1.7777778,3.0,0.16666667,8.0,0.44444445
