Total fitness,Total levels ended,Avg.levels ended,Total cells passed,Avg. cells passed,Total time spent,Avg. time spent,Total time left,Avg. time left,Total kills,Avg. kills,Total items collected,Avg. itmes collected,Total kills by fire,Avg. kills by fire,Total kills by shell,Avg. kills by shell,Total kills by stomp,Avg. kills by stomp
51564.15,1.0,0.055555556,1950.0,108.333336,1010.0,56.11111,780.0,43.333332,32.0,1.7777778,1.0,0.055555556,30.0,1.6666666,0.0,0.0,2.0,0.11111111
56894.555,2.0,0.11111111,2042.0,113.44444,1048.0,58.22222,739.0,41.055557,41.0,2.2777777,1.0,0.055555556,30.0,1.6666666,2.0,0.11111111,9.0,0.5
55315.203,3.0,0.16666667,2050.0,113.888885,969.0,53.833332,820.0,45.555557,31.0,1.7222222,4.0,0.22222222,16.0,0.8888889,0.0,0.0,15.0,0.8333333
42837.883,2.0,0.11111111,1514.0,84.111115,985.0,54.72222,803.0,44.61111,14.0,0.7777778,1.0,0.055555556,13.0,0.7222222,0.0,0.0,1.0,0.055555556
42724.457,2.0,0.11111111,1582.0,87.888885,971.0,53.944443,821.0,45.61111,26.0,1.4444444,0.0,0.0,21.0,1.1666666,0.0,0.0,5.0,0.2777778
47605.29,1.0,0.055555556,1876.0,104.22222,1278.0,71.0,514.0,28.555555,32.0,1.7777778,1.0,0.055555556,22.0,1.2222222,0.0,0.0,10.0,0.5555556
50269.633,2.0,0.11111111,1878.0,104.333336,973.0,54.055557,815.0,45.27778,23.0,1.2777778,3.0,0.16666667,12.0,0.6666667,2.0,0.11111111,9.0,0.5
42742.754,1.0,0.055555556,1516.0,84.22222,785.0,43.61111,1004.0,55.77778,21.0,1.1666666,2.0,0.11111111,18.0,1.0,0.0,0.0,3.0,0.16666667
52866.72,3.0,0.16666667,1905.0,105.833336,1229.0,68.27778,561.0,31.166666,26.0,1.4444444,1.0,0.055555556,18.0,1.0,0.0,0.0,8.0,0.44444445
48012.168,1.0,0.055555556,1853.0,102.94444,855.0,47.5,934.0,51.88889,24.0,1.3333334,2.0,0.11111111,16.0,0.8888889,0.0,0.0,8.0,0.44444445
56950.863,3.0,0.16666667,2203.0,122.388885,995.0,55.27778,792.0,44.0,41.0,2.2777777,2.0,0.11111111,34.0,1.8888888,1.0,0.055555556,5.0,0.2777778
50306.062,3.0,0.16666667,1805.0,100.27778,933.0,51.833332,854.0,47.444443,41.0,2.2777777,0.0,0.0,28.0,1.5555556,3.0,0.16666667,10.0,0.5555556
40393.645,1.0,0.055555556,1602.0,89.0,1297.0,72.05556,496.0,27.555555,28.0,1.5555556,1.0,0.055555556,17.0,0.9444444,0.0,0.0,11.0,0.6111111
45792.285,1.0,0.055555556,1683.0,93.5,894.0,49.666668,894.0,49.666668,30.0,1.6666666,2.0,0.11111111,25.0,1.3888888,0.0,0.0,5.0,0.2777778
49499.344,2.0,0.11111111,1811.0,100.611115,985.0,54.72222,804.0,44.666668,24.0,1.3333334,3.0,0.16666667,19.0,1.0555556,0.0,0.0,5.0,0.2777778
53375.938,2.0,0.11111111,1814.0,100.77778,925.0,51.38889,862.0,47.88889,44.0,2.4444444,3.0,0.16666667,36.0,2.0,0.0,0.0,8.0,0.44444445
57263.062,3.0,0.16666667,2177.0,120.94444,1147.0,63.72222,643.0,35.72222,46.0,2.5555556,6.0,0.33333334,34.0,1.8888888,3.0,0.16666667,9.0,0.5
52985.65,3.0,0.16666667,1902.0,105.666664,1165.0,64.72222,623.0,34.61111,37.0,2.0555556,1.0,0.055555556,29.0,1.6111112,1.0,0.055555556,6.0,0.33333334
45221.395,1.0,0.055555556,1650.0,91.666664,939.0,52.166668,849.0,47.166668,28.0,1.5555556,1.0,0.055555556,20.0,1.1111112,1.0,0.055555556,6.0,0.33333334
54627.457,1.0,0.055555556,2004.0,111.333336,933.0,51.833332,856.0,47.555557,57.0,3.1666667,2.0,0.11111111,38.0,2.1111112,5.0,0.2777778,14.0,0.7777778
