Total fitness,Total levels ended,Avg.levels ended,Total cells passed,Avg. cells passed,Total time spent,Avg. time spent,Total time left,Avg. time left,Total kills,Avg. kills,Total items collected,Avg. itmes collected,Total kills by fire,Avg. kills by fire,Total kills by shell,Avg. kills by shell,Total kills by stomp,Avg. kills by stomp
51455.03,1.0,0.055555556,1885.0,104.72222,1002.0,55.666668,787.0,43.72222,36.0,2.0,1.0,0.055555556,29.0,1.6111112,1.0,0.055555556,6.0,0.33333334
56538.062,2.0,0.11111111,2024.0,112.44444,1059.0,58.833332,729.0,40.5,40.0,2.2222223,1.0,0.055555556,30.0,1.6666666,2.0,0.11111111,8.0,0.44444445
54983.39,3.0,0.16666667,2033.0,112.94444,966.0,53.666668,824.0,45.77778,30.0,1.6666666,4.0,0.22222222,16.0,0.8888889,0.0,0.0,14.0,0.7777778
40933.188,1.0,0.055555556,1483.0,82.388885,977.0,54.27778,811.0,45.055557,14.0,0.7777778,0.0,0.0,13.0,0.7222222,0.0,0.0,1.0,0.055555556
42696.637,2.0,0.11111111,1559.0,86.611115,932.0,51.77778,860.0,47.77778,26.0,1.4444444,0.0,0.0,21.0,1.1666666,0.0,0.0,5.0,0.2777778
49241.832,1.0,0.055555556,1948.0,108.22222,1268.0,70.44444,523.0,29.055555,32.0,1.7777778,1.0,0.055555556,21.0,1.1666666,0.0,0.0,11.0,0.6111111
51168.22,2.0,0.11111111,1925.0,106.94444,1033.0,57.38889,756.0,42.0,30.0,1.6666666,4.0,0.22222222,17.0,0.9444444,2.0,0.11111111,11.0,0.6111111
43051.86,1.0,0.055555556,1533.0,85.166664,790.0,43.88889,999.0,55.5,21.0,1.1666666,2.0,0.11111111,18.0,1.0,0.0,0.0,3.0,0.16666667
53269.02,3.0,0.16666667,1889.0,104.94444,1147.0,63.72222,642.0,35.666668,26.0,1.4444444,1.0,0.055555556,18.0,1.0,0.0,0.0,8.0,0.44444445
50418.332,1.0,0.055555556,2031.0,112.833336,973.0,54.055557,817.0,45.38889,25.0,1.3888888,3.0,0.16666667,16.0,0.8888889,0.0,0.0,9.0,0.5
57074.996,3.0,0.16666667,2214.0,123.0,992.0,55.11111,795.0,44.166668,39.0,2.1666667,2.0,0.11111111,34.0,1.8888888,0.0,0.0,5.0,0.2777778
49014.062,2.0,0.11111111,1785.0,99.166664,923.0,51.27778,864.0,48.0,41.0,2.2777777,0.0,0.0,28.0,1.5555556,3.0,0.16666667,10.0,0.5555556
40791.125,1.0,0.055555556,1599.0,88.833336,1276.0,70.888885,516.0,28.666666,31.0,1.7222222,1.0,0.055555556,17.0,0.9444444,0.0,0.0,14.0,0.7777778
45808.285,1.0,0.055555556,1683.0,93.5,894.0,49.666668,894.0,49.666668,30.0,1.6666666,2.0,0.11111111,25.0,1.3888888,0.0,0.0,5.0,0.2777778
55310.344,3.0,0.16666667,2052.0,114.0,1051.0,58.38889,737.0,40.944443,29.0,1.6111112,3.0,0.16666667,22.0,1.2222222,0.0,0.0,7.0,0.3888889
53375.938,2.0,0.11111111,1814.0,100.77778,925.0,51.38889,862.0,47.88889,44.0,2.4444444,3.0,0.16666667,36.0,2.0,0.0,0.0,8.0,0.44444445
57093.23,3.0,0.16666667,2176.0,120.888885,1147.0,63.72222,643.0,35.72222,46.0,2.5555556,5.0,0.2777778,34.0,1.8888888,3.0,0.16666667,9.0,0.5
52747.066,3.0,0.16666667,1911.0,106.166664,1215.0,67.5,574.0,31.88889,37.0,2.0555556,1.0,0.055555556,29.0,1.6111112,1.0,0.055555556,6.0,0.33333334
45197.145,1.0,0.055555556,1648.0,91.55556,939.0,52.166668,849.0,47.166668,28.0,1.5555556,1.0,0.055555556,19.0,1.0555556,1.0,0.055555556,7.0,0.3888889
54544.176,1.0,0.055555556,1986.0,110.333336,916.0,50.88889,872.0,48.444443,55.0,3.0555556,2.0,0.11111111,37.0,2.0555556,5.0,0.2777778,13.0,0.7222222
