Total fitness,Total levels ended,Avg.levels ended,Total cells passed,Avg. cells passed,Total time spent,Avg. time spent,Total time left,Avg. time left,Total kills,Avg. kills,Total items collected,Avg. itmes collected,Total kills by fire,Avg. kills by fire,Total kills by shell,Avg. kills by shell,Total kills by stomp,Avg. kills by stomp
51836.11,0.0,0.0,1919.0,106.611115,1087.0,60.38889,702.0,39.0,38.0,2.1111112,3.0,0.16666667,29.0,1.6111112,0.0,0.0,9.0,0.5
55074.434,1.0,0.055555556,1923.0,106.833336,1070.0,59.444443,721.0,40.055557,39.0,2.1666667,1.0,0.055555556,30.0,1.6666666,0.0,0.0,9.0,0.5
51145.023,3.0,0.16666667,1875.0,104.166664,1048.0,58.22222,739.0,41.055557,28.0,1.5555556,2.0,0.11111111,20.0,1.1111112,1.0,0.055555556,7.0,0.3888889
41165.445,1.0,0.055555556,1452.0,80.666664,882.0,49.0,906.0,50.333332,20.0,1.1111112,2.0,0.11111111,16.0,0.8888889,0.0,0.0,4.0,0.22222222
42508.234,2.0,0.11111111,1504.0,83.55556,1035.0,57.5,754.0,41.88889,33.0,1.8333334,2.0,0.11111111,28.0,1.5555556,1.0,0.055555556,4.0,0.22222222
56360.367,2.0,0.11111111,2089.0,116.05556,1196.0,66.44444,594.0,33.0,42.0,2.3333333,2.0,0.11111111,31.0,1.7222222,2.0,0.11111111,9.0,0.5
47391.918,1.0,0.055555556,1769.0,98.27778,1013.0,56.27778,776.0,43.11111,42.0,2.3333333,0.0,0.0,21.0,1.1666666,11.0,0.6111111,10.0,0.5555556
49289.34,1.0,0.055555556,1793.0,99.611115,850.0,47.22222,942.0,52.333332,31.0,1.7222222,2.0,0.11111111,23.0,1.2777778,0.0,0.0,8.0,0.44444445
61075.42,4.0,0.22222222,2238.0,124.333336,1242.0,69.0,549.0,30.5,31.0,1.7222222,2.0,0.11111111,23.0,1.2777778,0.0,0.0,8.0,0.44444445
57531.992,2.0,0.11111111,2157.0,119.833336,931.0,51.72222,858.0,47.666668,43.0,2.3888888,0.0,0.0,35.0,1.9444444,2.0,0.11111111,6.0,0.33333334
57420.16,2.0,0.11111111,2163.0,120.166664,978.0,54.333332,811.0,45.055557,52.0,2.8888888,1.0,0.055555556,40.0,2.2222223,2.0,0.11111111,10.0,0.5555556
52785.79,1.0,0.055555556,2025.0,112.5,1035.0,57.5,752.0,41.77778,52.0,2.8888888,2.0,0.11111111,30.0,1.6666666,4.0,0.22222222,18.0,1.0
47522.785,2.0,0.11111111,1749.0,97.166664,1082.0,60.11111,709.0,39.38889,38.0,2.1111112,1.0,0.055555556,30.0,1.6666666,0.0,0.0,8.0,0.44444445
53279.723,2.0,0.11111111,1961.0,108.94444,965.0,53.61111,823.0,45.72222,40.0,2.2222223,1.0,0.055555556,31.0,1.7222222,1.0,0.055555556,8.0,0.44444445
61677.316,2.0,0.11111111,2334.0,129.66667,1076.0,59.77778,709.0,39.38889,34.0,1.8888888,3.0,0.16666667,26.0,1.4444444,1.0,0.055555556,7.0,0.3888889
61757.754,3.0,0.16666667,2127.0,118.166664,1051.0,58.38889,738.0,41.0,65.0,3.6111112,2.0,0.11111111,48.0,2.6666667,0.0,0.0,17.0,0.9444444
49717.36,1.0,0.055555556,1838.0,102.111115,993.0,55.166668,798.0,44.333332,42.0,2.3333333,1.0,0.055555556,31.0,1.7222222,0.0,0.0,11.0,0.6111111
48315.5,2.0,0.11111111,1747.0,97.05556,1080.0,60.0,711.0,39.5,38.0,2.1111112,3.0,0.16666667,28.0,1.5555556,2.0,0.11111111,7.0,0.3888889
48992.785,2.0,0.11111111,1747.0,97.05556,908.0,50.444443,881.0,48.944443,36.0,2.0,1.0,0.055555556,28.0,1.5555556,0.0,0.0,8.0,0.44444445
46314.668,1.0,0.055555556,1678.0,93.22222,973.0,54.055557,814.0,45.22222,38.0,2.1111112,0.0,0.0,26.0,1.4444444,0.0,0.0,12.0,0.6666667
