0	43004.899999999999998578914528479800	41212.300000000000000710542735760100	40715.100000000000001421085471520200	42913.800000000000000710542735760100	39928.500000000000000000000000000000	39613.899999999999998578914528479800	38971.399999999999998578914528479800	42284.500000000000000000000000000000
1	43705.399999999999998578914528479800	41212.300000000000000710542735760100	42473.500000000000000000000000000000	44788.399999999999998578914528479800	41330.000000000000000000000000000000	40713.800000000000000710542735760100	42667.300000000000000710542735760100	42284.500000000000000000000000000000
2	43705.399999999999998578914528479800	42062.500000000000000000000000000000	44488.199999999999999289457264239900	44882.600000000000001421085471520200	42518.199999999999999289457264239900	42857.899999999999998578914528479800	43912.699999999999999289457264239900	43044.500000000000000000000000000000
3	44093.500000000000000000000000000000	45487.800000000000000710542735760100	44488.199999999999999289457264239900	44882.600000000000001421085471520200	44500.300000000000000710542735760100	43726.699999999999999289457264239900	43912.699999999999999289457264239900	43672.000000000000000000000000000000
4	44878.600000000000001421085471520200	45547.899999999999998578914528479800	45714.600000000000001421085471520200	45904.600000000000001421085471520200	45114.399999999999998578914528479800	45903.899999999999998578914528479800	44213.699999999999999289457264239900	44523.199999999999999289457264239900
5	45748.100000000000001421085471520200	45547.899999999999998578914528479800	45714.600000000000001421085471520200	45904.600000000000001421085471520200	45281.300000000000000710542735760100	45903.899999999999998578914528479800	44213.699999999999999289457264239900	44523.199999999999999289457264239900
6	45748.100000000000001421085471520200	47002.800000000000000710542735760100	45717.600000000000001421085471520200	47023.699999999999999289457264239900	45729.199999999999999289457264239900	46351.899999999999998578914528479800	44213.699999999999999289457264239900	45051.800000000000000710542735760100
7	45748.100000000000001421085471520200	47002.800000000000000710542735760100	46062.899999999999998578914528479800	47023.699999999999999289457264239900	45729.199999999999999289457264239900	46979.000000000000000000000000000000	44457.800000000000000710542735760100	46676.399999999999998578914528479800
8	45939.199999999999999289457264239900	48714.399999999999998578914528479800	46652.399999999999998578914528479800	47023.699999999999999289457264239900	46114.399999999999998578914528479800	46979.000000000000000000000000000000	44478.399999999999998578914528479800	47366.199999999999999289457264239900
9	46734.899999999999998578914528479800	48714.399999999999998578914528479800	47613.199999999999999289457264239900	47947.399999999999998578914528479800	46114.399999999999998578914528479800	48074.899999999999998578914528479800	45203.800000000000000710542735760100	47366.199999999999999289457264239900
10	46734.899999999999998578914528479800	49832.399999999999998578914528479800	48121.199999999999999289457264239900	48111.100000000000001421085471520200	46201.000000000000000000000000000000	48572.699999999999999289457264239900	45203.800000000000000710542735760100	47366.199999999999999289457264239900
11	46734.899999999999998578914528479800	49832.399999999999998578914528479800	49201.800000000000000710542735760100	48160.899999999999998578914528479800	46586.199999999999999289457264239900	48608.199999999999999289457264239900	46636.899999999999998578914528479800	47818.500000000000000000000000000000
12	47219.699999999999999289457264239900	50220.600000000000001421085471520200	49737.899999999999998578914528479800	48160.899999999999998578914528479800	46862.199999999999999289457264239900	48608.199999999999999289457264239900	46636.899999999999998578914528479800	48392.300000000000000710542735760100
