1	41.299999999999999999306110609609	35.549999999999999999306110609609	31.049999999999999999306110609609	37.000000000000000000000000000000	40.950000000000000000693889390391	35.150000000000000001387778780781	36.000000000000000000000000000000	35.900000000000000001387778780781
2	42.299999999999999999306110609609	35.900000000000000001387778780781	29.000000000000000000000000000000	39.049999999999999999306110609609	40.450000000000000000693889390391	33.750000000000000000000000000000	34.099999999999999998612221219219	32.150000000000000001387778780781
3	42.000000000000000000000000000000	35.650000000000000001387778780781	30.700000000000000000693889390391	39.299999999999999999306110609609	40.549999999999999999306110609609	33.000000000000000000000000000000	35.450000000000000000693889390391	33.299999999999999999306110609609
4	42.049999999999999999306110609609	35.250000000000000000000000000000	30.549999999999999999306110609609	39.099999999999999998612221219219	40.500000000000000000000000000000	33.549999999999999999306110609609	35.349999999999999998612221219219	33.349999999999999998612221219219
5	43.049999999999999999306110609609	34.299999999999999999306110609609	30.299999999999999999306110609609	38.700000000000000000693889390391	39.750000000000000000000000000000	32.849999999999999998612221219219	34.450000000000000000693889390391	32.650000000000000001387778780781
6	41.700000000000000000693889390391	34.099999999999999998612221219219	30.350000000000000000346944695195	36.349999999999999998612221219219	40.400000000000000001387778780781	32.900000000000000001387778780781	34.500000000000000000000000000000	32.150000000000000001387778780781
7	41.650000000000000001387778780781	34.099999999999999998612221219219	30.500000000000000000000000000000	36.000000000000000000000000000000	40.049999999999999999306110609609	34.049999999999999999306110609609	34.250000000000000000000000000000	32.500000000000000000000000000000
8	41.650000000000000001387778780781	34.849999999999999998612221219219	30.549999999999999999306110609609	36.299999999999999999306110609609	40.400000000000000001387778780781	34.049999999999999999306110609609	34.549999999999999999306110609609	32.349999999999999998612221219219
9	41.950000000000000000693889390391	34.900000000000000001387778780781	30.549999999999999999306110609609	36.450000000000000000693889390391	39.599999999999999998612221219219	34.049999999999999999306110609609	34.299999999999999999306110609609	32.250000000000000000000000000000
10	41.450000000000000000693889390391	34.950000000000000000693889390391	30.649999999999999999653055304805	37.349999999999999998612221219219	40.400000000000000001387778780781	34.049999999999999999306110609609	34.900000000000000001387778780781	31.750000000000000000000000000000
11	41.700000000000000000693889390391	34.900000000000000001387778780781	30.000000000000000000000000000000	37.500000000000000000000000000000	40.400000000000000001387778780781	34.099999999999999998612221219219	35.849999999999999998612221219219	32.299999999999999999306110609609
12	41.799999999999999999306110609609	36.000000000000000000000000000000	30.399999999999999999653055304805	37.549999999999999999306110609609	40.349999999999999998612221219219	34.049999999999999999306110609609	35.950000000000000000693889390391	32.299999999999999999306110609609
13	41.549999999999999999306110609609	34.950000000000000000693889390391	30.649999999999999999653055304805	36.750000000000000000000000000000	40.400000000000000001387778780781	34.049999999999999999306110609609	35.349999999999999998612221219219	32.299999999999999999306110609609
14	41.299999999999999999306110609609	34.950000000000000000693889390391	30.700000000000000000693889390391	36.750000000000000000000000000000	40.400000000000000001387778780781	34.049999999999999999306110609609	35.349999999999999998612221219219	32.700000000000000000693889390391
15	41.500000000000000000000000000000	36.900000000000000001387778780781	30.549999999999999999306110609609	36.700000000000000000693889390391	39.650000000000000001387778780781	34.049999999999999999306110609609	35.250000000000000000000000000000	32.500000000000000000000000000000
16	42.650000000000000001387778780781	34.950000000000000000693889390391	30.549999999999999999306110609609	36.750000000000000000000000000000	39.599999999999999998612221219219	34.049999999999999999306110609609	35.799999999999999999306110609609	32.500000000000000000000000000000
17	42.099999999999999998612221219219	34.599999999999999998612221219219	30.750000000000000000000000000000	36.750000000000000000000000000000	40.299999999999999999306110609609	34.049999999999999999306110609609	35.700000000000000000693889390391	32.400000000000000001387778780781
18	41.799999999999999999306110609609	33.950000000000000000693889390391	30.600000000000000000346944695195	36.799999999999999999306110609609	39.650000000000000001387778780781	34.099999999999999998612221219219	35.250000000000000000000000000000	32.599999999999999998612221219219
19	42.000000000000000000000000000000	35.000000000000000000000000000000	30.549999999999999999306110609609	36.799999999999999999306110609609	40.400000000000000001387778780781	34.049999999999999999306110609609	35.599999999999999998612221219219	33.000000000000000000000000000000
20	41.799999999999999999306110609609	35.099999999999999998612221219219	30.649999999999999999653055304805	36.799999999999999999306110609609	40.349999999999999998612221219219	34.099999999999999998612221219219	35.349999999999999998612221219219	33.000000000000000000000000000000
21	42.000000000000000000000000000000	33.950000000000000000693889390391	30.549999999999999999306110609609	36.700000000000000000693889390391	39.500000000000000000000000000000	34.099999999999999998612221219219	35.900000000000000001387778780781	33.000000000000000000000000000000
22	41.700000000000000000693889390391	34.799999999999999999306110609609	30.549999999999999999306110609609	36.700000000000000000693889390391	40.450000000000000000693889390391	34.099999999999999998612221219219	35.599999999999999998612221219219	32.650000000000000001387778780781
23	41.700000000000000000693889390391	34.900000000000000001387778780781	30.549999999999999999306110609609	36.650000000000000001387778780781	40.349999999999999998612221219219	34.049999999999999999306110609609	35.599999999999999998612221219219	32.500000000000000000000000000000
24	42.099999999999999998612221219219	35.000000000000000000000000000000	30.649999999999999999653055304805	36.599999999999999998612221219219	40.349999999999999998612221219219	34.099999999999999998612221219219	35.099999999999999998612221219219	32.450000000000000000693889390391
25	41.900000000000000001387778780781	35.049999999999999999306110609609	30.649999999999999999653055304805	36.700000000000000000693889390391	39.549999999999999999306110609609	33.900000000000000001387778780781	35.150000000000000001387778780781	32.650000000000000001387778780781
