0	439	219.604	109	293	146.564	73
1	496	195.578	83	293	127.074	11
2	423	177.78	90	226	115.844	11
3	348	183.742	94	208	116.99	17
4	381	188.318	94	208	117.272	10
5	314	206.982	94	204	131.278	10
6	286	213.146	103	174	135.906	10
7	330	212.196	180	167	134.198	10
8	330	197.578	185	167	125.434	34
9	256	199.552	185	180	125.954	34
10	240	221.08	185	180	130.324	10
11	240	238.24	185	148	136.276	10
12	240	239.89	185	157	136.024	10
13	240	240	240	157	137.974	104
14	240	240	240	157	137.814	87
15	240	240	240	148	137.784	87
16	240	240	240	148	137.408	30
17	240	240	240	148	136.414	10
18	240	240	240	148	136.068	10
19	240	240	240	148	137.762	87
20	240	240	240	172	136.968	10
21	240	240	240	157	135.984	10
22	240	240	240	148	136.904	47
23	240	240	240	154	135.758	10
24	240	240	240	148	136.428	34
25	240	240	240	148	137.818	87
26	240	240	240	148	137.32	47
27	240	240	240	148	137.722	105
28	240	240	240	148	137.91	105
29	240	240	240	147	137.668	105
30	240	240	240	148	137.68	76
31	240	240	240	157	138.014	76
32	240	240	240	157	138.284	87
33	240	240	240	151	136.762	34
34	240	240	240	154	137.536	61
35	240	240	240	157	137.468	34
36	240	240	240	149	137.7	61
37	240	240	240	149	137.27	47
38	240	240	240	172	137.126	47
39	240	240	240	157	137.656	47
40	240	240	240	154	137.604	82
41	240	240	240	149	135.854	10
42	240	240	240	148	135.928	10
43	240	240	240	149	136.574	10
44	240	240	240	148	134.936	10
45	240	240	240	148	137.862	105
46	240	240	240	157	136.136	10
47	240	240	240	157	135.828	10
48	240	240	240	154	136.736	34
49	240	240	240	148	138.138	105
50	240	240	240	154	136.49	10
51	240	240	240	149	136.336	10
52	240	240	240	154	136.408	10
53	240	240	240	148	137.694	47
54	240	240	240	148	137.93	105
55	240	240	240	148	137.292	47
56	240	240	240	148	135.414	34
57	240	240	240	148	137.638	47
58	240	240	240	148	136.286	34
59	240	240	240	148	135.976	34
60	240	240	240	148	136.974	47
61	240	240	240	154	136.274	10
62	240	240	240	148	137.02	34
63	240	240	240	149	137.576	34
64	240	240	240	149	136.448	34
65	240	240	240	154	136.802	10
66	240	240	240	148	136.584	34
67	240	240	240	148	136.316	47
68	240	240	240	148	136.93	34
69	240	240	240	148	137.198	47
70	240	240	240	148	137.468	76
71	240	240	240	148	136.97	34
72	240	240	240	148	136.928	34
73	240	240	240	148	137.064	34
74	240	240	240	148	136.068	10
75	240	240	240	154	136.686	34
76	240	240	240	148	137.892	91
77	240	240	240	148	136.386	47
78	240	240	240	148	136.022	10
79	240	240	240	148	137.864	87
80	240	240	240	148	136.032	47
81	240	240	240	157	137.656	76
