1	51008.330106250000003598188413889147	2322348.792705240309487635386176407337	1523.925455101147690584184601902962	1210.689706249999998632915776397567	538.789011662408510117128201954984
2	50861.093693749999999909050529822707	2105905.956247113168956275330856442451	1451.173992409977472561877220869064	1157.581168750000038869529817020521	513.067485357325224260005569476562
3	51248.128243749999995770849636755884	1637217.297894163168962222698610275984	1279.537923585761973299668170511723	1050.817192187500019429080566624179	452.384971276423348274242641764431
4	51192.448837500000003331024345243350	1483415.131990824108129345404449850321	1217.955307879079782651388086378574	889.621412499999970613373534433777	430.612228691723265494584182988547
5	50848.830856249999996521182765718549	1914198.118107780311902388348244130611	1383.545488268376402629655785858631	994.906043749999991376853358815424	489.157198417310910498745357699590
6	50511.996500000000001051603248924948	2877084.390587212144737350172363221645	1696.197037666087908291956409811974	1281.537112499999970793851389316842	599.696213781112224983083081042423
7	50585.227618750000001313082975684665	2258764.315795932812534374534152448177	1502.918599191563998829224146902561	1227.875960937500032343905331799760	531.361966529870846487337843200294
8	50663.376081249999998590283212251961	2788407.981975242098542366875335574150	1669.852682716425078979227691888809	1294.458464062499995606003722059540	590.382077765666238411412791720068
9	50630.949962500000001597300069988705	2696647.404640034822250527213327586651	1642.147193353882812516530975699425	1318.558140624999992951416061259806	580.586708063493541820410115406048
10	50548.010699999999999931787897367030	3205752.616292218569014949025586247444	1790.461565153583251230884343385696	1409.280349999999959464958010357805	633.023757086989054654324604598514
11	50789.774731250000002091837814077735	2519737.210731977095974798430688679218	1587.368013641442075822851620614529	1248.511481250000003662137260107556	561.219343342241845484785756070778
12	50879.934712499999999835154085303657	2362790.693599820536519473535008728504	1537.137174620346286246785894036293	1182.505187499999948386175674386322	543.460059893988509938100861518251
13	50728.675381250000000932232069317251	2607931.464029327813932468416169285774	1614.909119433452133307582698762417	1246.001218749999996493471599023906	570.956594675695051022135118046208
14	50754.618056249999998641442289226688	2549462.252324777453623028122819960117	1596.703558061037711013341322541237	1222.605632812499971251440911146346	564.519956724823998073237163453086
15	50828.758018749999997965005604783073	2312018.465024168528998416149988770485	1520.532296606740374045330099761486	1159.918335937500025067947717616335	537.589348971890435502363203568166
16	50815.636862499999995890220816363581	2621002.174111499822174664586782455444	1618.950948642823959744418971240520	1274.488637499999971858244407485472	572.385597096867391131436164641855
17	50812.140656250000002813749233609997	2401059.972268657456879736855626106262	1549.535405296909402750316075980663	1208.524293749999989344701134541538	547.843496387044937956378731769291
18	50795.807481249999998595967554138042	2484755.193640863527889450779184699059	1576.310627268896951136412099003792	1224.734101562500040216718844021671	557.309966899128656769857315111949
19	50759.116512500000002461320036672987	2611981.134265393393889098661020398140	1616.162471493937800914864055812359	1281.838315625000024766677597654052	571.399721546286824713778429440936
20	50826.626381250000004996536517865025	2447348.213825082812491018557921051979	1564.400272892165730809210799634457	1219.467139062499992263610693044029	553.099020726067896247535315978894
21	50768.330393750000002484057404217310	2116132.435561668170976190594956278801	1454.693244488908703715424053370953	1138.798093750000024471091819577850	514.311728862183788424378150239136
22	50674.398993750000002478373062331229	2845440.085119390312911491491831839085	1686.843230747715551842702552676201	1312.938129687500030229330150177702	596.389143630166857101837507570963
23	50792.489600000000002921751729445532	2725703.959019759283819439588114619255	1650.970611192022261093370616436005	1296.593787500000019008439267054200	583.706257356788917267653715725828
24	50808.011831250000000181898940354586	2680506.853217407812053352245129644871	1637.225351995688924944261088967323	1271.060489062499971879560689558275	578.846574363341889402079232240794
25	50775.870206249999998959765434847213	2511680.443130196026459088898263871670	1584.828206188353988181916065514088	1219.359132812500007503331289626658	560.321385805748485076094311807537
