1	1885.212500000000000022204460492503
2	1882.368749999999999911182158029987
3	1895.437499999999999888977697537484
4	1892.724999999999999977795539507497
5	1881.049999999999999933386618522491
6	1873.074999999999999955591079014994
7	1874.743749999999999911182158029987
8	1877.474999999999999866773237044981
9	1875.400000000000000022204460492503
10	1872.387500000000000066613381477509
11	1880.850000000000000088817841970013
12	1884.574999999999999955591079014994
13	1878.906250000000000000000000000000
14	1879.812500000000000000000000000000
15	1881.637499999999999955591079014994
16	1882.412499999999999977795539507497
17	1880.793750000000000066613381477509
18	1881.074999999999999955591079014994
19	1880.149999999999999911182158029987
20	1881.987500000000000044408920985006
21	1880.012499999999999955591079014994
22	1875.718750000000000000000000000000
23	1882.868749999999999911182158029987
24	1881.631250000000000088817841970013
25	1879.393750000000000044408920985006
