Total fitness,Total levels ended,Avg.levels ended,Total cells passed,Avg. cells passed,Total time spent,Avg. time spent,Total time left,Avg. time left,Total kills,Avg. kills,Total items collected,Avg. itmes collected,Total kills by fire,Avg. kills by fire,Total kills by shell,Avg. kills by shell,Total kills by stomp,Avg. kills by stomp
54341.68,0.0,0.0,2014.0,111.888885,969.0,53.833332,824.0,45.77778,37.0,2.0555556,4.0,0.22222222,27.0,1.5,2.0,0.11111111,8.0,0.44444445
60268.816,1.0,0.055555556,2284.0,126.888885,1095.0,60.833332,693.0,38.5,44.0,2.4444444,2.0,0.11111111,37.0,2.0555556,0.0,0.0,7.0,0.3888889
53190.51,3.0,0.16666667,2030.0,112.77778,1075.0,59.72222,717.0,39.833332,23.0,1.2777778,2.0,0.11111111,13.0,0.7222222,0.0,0.0,10.0,0.5555556
37688.71,1.0,0.055555556,1350.0,75.0,856.0,47.555557,933.0,51.833332,19.0,1.0555556,0.0,0.0,16.0,0.8888889,0.0,0.0,3.0,0.16666667
44103.594,2.0,0.11111111,1586.0,88.111115,898.0,49.88889,890.0,49.444443,30.0,1.6666666,0.0,0.0,24.0,1.3333334,0.0,0.0,6.0,0.33333334
53163.285,1.0,0.055555556,1958.0,108.77778,1102.0,61.22222,686.0,38.11111,47.0,2.6111112,5.0,0.2777778,37.0,2.0555556,2.0,0.11111111,8.0,0.44444445
45672.547,1.0,0.055555556,1736.0,96.44444,900.0,50.0,888.0,49.333332,35.0,1.9444444,4.0,0.22222222,17.0,0.9444444,5.0,0.2777778,13.0,0.7222222
52045.97,2.0,0.11111111,1890.0,105.0,986.0,54.77778,802.0,44.555557,40.0,2.2222223,2.0,0.11111111,24.0,1.3333334,4.0,0.22222222,12.0,0.6666667
63852.09,5.0,0.2777778,2289.0,127.166664,1136.0,63.11111,651.0,36.166668,34.0,1.8888888,3.0,0.16666667,27.0,1.5,1.0,0.055555556,6.0,0.33333334
56228.992,2.0,0.11111111,2119.0,117.72222,1146.0,63.666668,645.0,35.833332,41.0,2.2777777,8.0,0.44444445,34.0,1.8888888,0.0,0.0,7.0,0.3888889
59609.28,3.0,0.16666667,2163.0,120.166664,963.0,53.5,824.0,45.77778,60.0,3.3333333,1.0,0.055555556,39.0,2.1666667,6.0,0.33333334,15.0,0.8333333
58532.9,3.0,0.16666667,2174.0,120.77778,1063.0,59.055557,724.0,40.22222,53.0,2.9444444,5.0,0.2777778,33.0,1.8333334,5.0,0.2777778,15.0,0.8333333
50116.54,3.0,0.16666667,1853.0,102.94444,1031.0,57.27778,757.0,42.055557,35.0,1.9444444,3.0,0.16666667,25.0,1.3888888,2.0,0.11111111,8.0,0.44444445
44495.082,1.0,0.055555556,1552.0,86.22222,781.0,43.38889,1007.0,55.944443,35.0,1.9444444,4.0,0.22222222,24.0,1.3333334,0.0,0.0,11.0,0.6111111
60643.89,3.0,0.16666667,2263.0,125.72222,1095.0,60.833332,692.0,38.444443,34.0,1.8888888,1.0,0.055555556,27.0,1.5,0.0,0.0,7.0,0.3888889
63593.855,2.0,0.11111111,2260.0,125.55556,1059.0,58.833332,728.0,40.444443,68.0,3.7777777,4.0,0.22222222,52.0,2.8888888,2.0,0.11111111,14.0,0.7777778
51626.95,1.0,0.055555556,1997.0,110.94444,894.0,49.666668,893.0,49.61111,41.0,2.2777777,3.0,0.16666667,23.0,1.2777778,2.0,0.11111111,16.0,0.8888889
46377.92,2.0,0.11111111,1644.0,91.333336,1065.0,59.166668,725.0,40.27778,37.0,2.0555556,3.0,0.16666667,25.0,1.3888888,4.0,0.22222222,7.0,0.3888889
52989.906,2.0,0.11111111,1961.0,108.94444,1055.0,58.61111,735.0,40.833332,40.0,2.2222223,0.0,0.0,29.0,1.6111112,1.0,0.055555556,9.0,0.5
56848.027,1.0,0.055555556,2164.0,120.22222,1048.0,58.22222,743.0,41.27778,56.0,3.1111112,4.0,0.22222222,35.0,1.9444444,5.0,0.2777778,15.0,0.8333333
