Total fitness,Total levels ended,Avg.levels ended,Total cells passed,Avg. cells passed,Total time spent,Avg. time spent,Total time left,Avg. time left,Total kills,Avg. kills,Total items collected,Avg. itmes collected,Total kills by fire,Avg. kills by fire,Total kills by shell,Avg. kills by shell,Total kills by stomp,Avg. kills by stomp
54894.938,0.0,0.0,2109.0,117.166664,1079.0,59.944443,710.0,39.444443,36.0,2.0,0.0,0.0,24.0,1.3333334,0.0,0.0,12.0,0.6666667
53938.89,1.0,0.055555556,1885.0,104.72222,815.0,45.27778,972.0,54.0,38.0,2.1111112,0.0,0.0,32.0,1.7777778,0.0,0.0,6.0,0.33333334
54070.83,3.0,0.16666667,2027.0,112.611115,924.0,51.333332,862.0,47.88889,22.0,1.2222222,1.0,0.055555556,14.0,0.7777778,0.0,0.0,8.0,0.44444445
41481.562,1.0,0.055555556,1500.0,83.333336,841.0,46.72222,947.0,52.61111,13.0,0.7222222,0.0,0.0,11.0,0.6111111,0.0,0.0,2.0,0.11111111
41192.93,2.0,0.11111111,1506.0,83.666664,957.0,53.166668,832.0,46.22222,26.0,1.4444444,0.0,0.0,22.0,1.2222222,0.0,0.0,4.0,0.22222222
52347.426,1.0,0.055555556,1976.0,109.77778,1129.0,62.72222,660.0,36.666668,43.0,2.3888888,1.0,0.055555556,32.0,1.7777778,1.0,0.055555556,10.0,0.5555556
48259.12,1.0,0.055555556,1921.0,106.72222,1000.0,55.555557,788.0,43.77778,30.0,1.6666666,1.0,0.055555556,20.0,1.1111112,0.0,0.0,10.0,0.5555556
46341.242,0.0,0.0,1746.0,97.0,889.0,49.38889,899.0,49.944443,30.0,1.6666666,3.0,0.16666667,21.0,1.1666666,1.0,0.055555556,7.0,0.3888889
63374.133,5.0,0.2777778,2342.0,130.11111,1181.0,65.611115,607.0,33.72222,30.0,1.6666666,2.0,0.11111111,20.0,1.1111112,0.0,0.0,10.0,0.5555556
60155.664,2.0,0.11111111,2310.0,128.33333,879.0,48.833332,908.0,50.444443,41.0,2.2777777,2.0,0.11111111,31.0,1.7222222,0.0,0.0,10.0,0.5555556
58165.312,2.0,0.11111111,2244.0,124.666664,1094.0,60.77778,695.0,38.61111,45.0,2.5,2.0,0.11111111,29.0,1.6111112,3.0,0.16666667,13.0,0.7222222
63900.586,3.0,0.16666667,2498.0,138.77777,1145.0,63.61111,646.0,35.88889,62.0,3.4444444,1.0,0.055555556,37.0,2.0555556,5.0,0.2777778,19.0,1.0555556
48793.85,3.0,0.16666667,1858.0,103.22222,1155.0,64.166664,635.0,35.27778,35.0,1.9444444,0.0,0.0,22.0,1.2222222,0.0,0.0,13.0,0.7222222
45502.34,1.0,0.055555556,1631.0,90.611115,866.0,48.11111,923.0,51.27778,37.0,2.0555556,1.0,0.055555556,25.0,1.3888888,2.0,0.11111111,10.0,0.5555556
59874.164,3.0,0.16666667,2272.0,126.22222,1084.0,60.22222,704.0,39.11111,26.0,1.4444444,3.0,0.16666667,17.0,0.9444444,0.0,0.0,9.0,0.5
55523.016,2.0,0.11111111,1793.0,99.611115,703.0,39.055557,1082.0,60.11111,58.0,3.2222223,2.0,0.11111111,47.0,2.6111112,5.0,0.2777778,6.0,0.33333334
52354.35,2.0,0.11111111,2052.0,114.0,1009.0,56.055557,780.0,43.333332,37.0,2.0555556,5.0,0.2777778,26.0,1.4444444,0.0,0.0,11.0,0.6111111
47389.383,3.0,0.16666667,1708.0,94.888885,1125.0,62.5,665.0,36.944443,32.0,1.7777778,1.0,0.055555556,25.0,1.3888888,1.0,0.055555556,6.0,0.33333334
53883.043,3.0,0.16666667,1917.0,106.5,925.0,51.38889,863.0,47.944443,40.0,2.2222223,0.0,0.0,32.0,1.7777778,0.0,0.0,8.0,0.44444445
52851.914,1.0,0.055555556,2009.0,111.611115,981.0,54.5,807.0,44.833332,41.0,2.2777777,1.0,0.055555556,25.0,1.3888888,1.0,0.055555556,15.0,0.8333333
