1	1	43.55	43.55	43.55
2	2	39.75	39.75	39.75
3	3	39.85	39.85	39.85
4	4	43.85	43.85	43.85
5	5	41.7	41.7	41.7
6	6	39.1	39.1	39.1
7	7	33.55	33.55	33.55
8	8	38.9	38.9	38.9
9	9	36.7	36.7	36.7
10	10	35.45	35.45	35.45
11	11	38.4	38.4	38.4
12	12	35.4	35.4	35.4
13	13	35.5	35.5	35.5
14	14	32.9	32.9	32.9
15	15	34.65	34.65	34.65
16	16	37.75	37.75	37.75
17	17	40.55	40.55	40.55
18	18	33.1	33.1	33.1
19	19	36.25	36.25	36.25
20	20	39.1	39.1	39.1
21	21	39.45	39.45	39.45
22	22	32.3	32.3	32.3
23	23	39.7	39.7	39.7
24	24	38.9	38.9	38.9
25	25	37.75	37.75	37.75
