1	1	1969.5	1969.5	1969.5
2	2	1843.4	1843.4	1843.4
3	3	1961.15	1961.15	1961.15
4	4	1938.7	1938.7	1938.7
5	5	1918.3	1918.3	1918.3
6	6	1921.3	1921.3	1921.3
7	7	1896.65	1896.65	1896.65
8	8	1869.4	1869.4	1869.4
9	9	1870.3	1870.3	1870.3
10	10	1962.1	1962.1	1962.1
11	11	1818.7	1818.7	1818.7
12	12	1972.45	1972.45	1972.45
13	13	1981.85	1981.85	1981.85
14	14	2007.4	2007.4	2007.4
15	15	1939.15	1939.15	1939.15
16	16	1995.0	1995.0	1995.0
17	17	1983.05	1983.05	1983.05
18	18	1934.7	1934.7	1934.7
19	19	1965.45	1965.45	1965.45
20	20	1864.8	1864.8	1864.8
21	21	1941.7	1941.7	1941.7
22	22	1986.9	1986.9	1986.9
23	23	1979.55	1979.55	1979.55
24	24	2008.1	2008.1	2008.1
25	25	2011.4	2011.4	2011.4
