0	39891.300000000000000710542735760100	52355.199999999999999289457264239900	38615.600000000000001421085471520200	40900.600000000000001421085471520200	34876.600000000000001421085471520200	38322.899999999999998578914528479800	39331.800000000000000710542735760100	39508.600000000000001421085471520200
1	42464.899999999999998578914528479800	44919.899999999999998578914528479800	43982.600000000000001421085471520200	42127.399999999999998578914528479800	41361.699999999999999289457264239900	43762.100000000000001421085471520200	39681.300000000000000710542735760100	42305.000000000000000000000000000000
2	35415.399999999999998578914528479800	34952.300000000000000710542735760100	34633.100000000000001421085471520200	36260.899999999999998578914528479800	35500.800000000000000710542735760100	35418.800000000000000710542735760100	38019.399999999999998578914528479800	37143.000000000000000000000000000000
3	39954.600000000000001421085471520200	40411.100000000000001421085471520200	39528.800000000000000710542735760100	36537.699999999999999289457264239900	37624.600000000000001421085471520200	39553.600000000000001421085471520200	38064.800000000000000710542735760100	39405.199999999999999289457264239900
4	41366.100000000000001421085471520200	41455.199999999999999289457264239900	42206.699999999999999289457264239900	42849.899999999999998578914528479800	41358.699999999999999289457264239900	41754.600000000000001421085471520200	41818.399999999999998578914528479800	41047.699999999999999289457264239900
5	52886.300000000000000710542735760100	53392.600000000000001421085471520200	56429.300000000000000710542735760100	53538.100000000000001421085471520200	54564.199999999999999289457264239900	53305.399999999999998578914528479800	52541.899999999999998578914528479800	52696.600000000000001421085471520200
6	46911.399999999999998578914528479800	46771.500000000000000000000000000000	47136.899999999999998578914528479800	48887.300000000000000710542735760100	50807.000000000000000000000000000000	48269.699999999999999289457264239900	46903.699999999999999289457264239900	47426.199999999999999289457264239900
7	43872.899999999999998578914528479800	43476.899999999999998578914528479800	42881.600000000000001421085471520200	42963.699999999999999289457264239900	42323.800000000000000710542735760100	44227.899999999999998578914528479800	45305.199999999999999289457264239900	42794.699999999999999289457264239900
8	40814.000000000000000000000000000000	41587.800000000000000710542735760100	41583.800000000000000710542735760100	39671.699999999999999289457264239900	41909.199999999999999289457264239900	40858.899999999999998578914528479800	41163.000000000000000000000000000000	40641.300000000000000710542735760100
9	51380.899999999999998578914528479800	49777.699999999999999289457264239900	49980.199999999999999289457264239900	50372.899999999999998578914528479800	50484.699999999999999289457264239900	49545.600000000000001421085471520200	51090.899999999999998578914528479800	51361.300000000000000710542735760100
