0	0	0	0	0
1	135	115	0	510
2	89	112	0	478
3	40	97	0	473
4	27	70	0	539
5	2	73	0	477
6	2	42	0	501
7	0	29	0	505
8	0	17	0	463
9	0	16	0	473
10	0	29	0	473
11	1	35	0	498
12	0	16	0	561
13	1	7	0	479
14	1	19	0	492
15	0	2	0	543
16	0	13	0	514
17	1	17	0	514
18	0	23	0	495
19	1	22	0	463
20	2	33	0	520
21	0	15	0	519
22	1	4	0	467
23	0	2	0	554
24	1	20	0	499
25	0	18	0	484
26	0	1	0	514
27	0	2	0	480
28	0	9	0	515
29	0	6	0	495
30	0	6	0	478
31	0	9	0	497
32	0	1	0	546
33	0	5	0	513
34	0	1	0	494
35	0	2	0	493
36	0	23	0	514
37	0	17	0	505
38	0	13	0	476
39	0	3	0	480
40	0	10	0	510
41	0	8	0	468
42	0	9	0	473
43	0	12	0	496
44	0	14	0	469
45	0	5	0	496
46	0	11	0	515
47	2	20	0	466
48	0	7	0	538
49	0	12	0	494
50	0	15	0	486
51	0	23	0	508
52	0	14	0	520
53	0	9	0	478
54	0	13	0	503
55	0	15	0	460
56	0	13	0	467
57	0	18	0	457
58	4	22	0	448
59	0	12	0	511
60	0	4	0	475
61	0	10	0	480
62	0	6	0	491
63	0	2	0	539
64	1	26	0	488
65	0	23	0	528
66	0	24	0	535
67	2	15	0	528
68	0	12	0	472
69	1	25	0	489
70	0	22	0	513
71	2	21	0	480
72	0	10	0	497
73	0	12	0	514
74	0	18	0	498
75	0	32	0	504
76	1	30	0	505
77	0	22	0	470
78	2	43	0	500
79	3	43	0	557
80	10	54	0	522
81	6	59	0	474
82	10	34	0	521
83	1	19	0	520
84	3	28	0	500
85	1	13	0	455
86	0	10	0	498
87	0	11	0	484
88	1	22	0	546
89	0	14	0	522
90	0	14	0	494
91	0	11	0	520
92	0	13	0	480
93	4	42	0	491
94	0	19	0	490
95	0	8	0	484
96	0	5	0	528
97	1	12	0	514
98	0	1	0	525
99	0	3	0	535
100	0	4	0	479
101	0	0	0	494
102	0	8	0	452
103	0	13	0	488
104	1	14	0	532
105	0	18	0	494
106	0	16	0	527
107	0	5	0	497
108	0	14	0	474
109	0	2	0	509
110	0	7	0	507
111	0	11	0	521
112	0	0	0	485
113	0	0	0	487
114	0	1	0	469
115	0	0	0	475
116	0	1	0	486
117	0	0	0	490
118	0	0	0	503
119	0	0	0	481
120	0	0	0	504
121	0	2	0	501
122	0	0	0	463
123	0	1	0	477
124	0	3	0	491
125	0	4	0	459
