0	0	39258.1	14294.7	480
0	0	52355.2	13565.9	480
1	1	44919.9	25290.1	6779.42
2	2	34952.3	27160.5	6573.86
3	3	40411.1	31360.5	12209.8
4	4	41455.2	34339.7	10722.8
5	5	53392.6	47343.6	25077
6	6	46771.5	43124.2	29494.7
7	7	43476.9	38637.7	26390
8	8	41587.8	38315.3	22153.4
9	9	49777.7	43600.8	22892.4
10	10	48281.1	42838.3	24467.3
11	11	39888.4	34591.7	17388.7
12	12	40264.9	35720	19387
13	13	50397.5	44963.4	27577.8
14	14	52442.3	46191.2	13750.7
15	15	48002.6	45068.1	15530.8
16	16	35691	28933.7	19204.5
17	17	36091.1	31519.9	16821.5
18	18	51830.9	46477.5	28233.1
19	19	44854.4	38478.5	16145.2
20	20	37651.5	32276.3	19421.9
21	21	40972.3	36246.9	16954.8
22	22	40715.4	35515	19062.9
23	23	48087.8	41691.5	20432.6
24	24	52473.2	46842.4	28098.7
25	25	52675.2	48235.9	39574.5
26	26	43444.9	37938.3	24091.2
27	27	45181.6	41767	33148.8
28	28	55788.6	48150.9	26819
29	29	31361	27796.4	19961.8
30	30	46157.2	37583.2	19278
31	31	49707.5	44301.2	26782.5
32	32	46538.8	37758.1	20976.7
33	33	45574.4	38528.2	23719
34	34	48003.8	41019.9	24038.8
35	35	38316.5	35704.8	20849.3
36	36	41861.1	35982.1	29393.6
37	37	45887.6	39769	30266.6
38	38	39084.2	35003.7	20129.9
39	39	43730.7	34033.7	20850.7
40	40	41349.3	36293.7	24383.8
41	41	47765.7	40305	22156.4
42	42	46756.6	42914.3	33302.4
43	43	49470.3	44930.3	25005
44	44	50814.1	46085.5	31066.1
45	45	43872.9	38379	24946.3
46	46	47057.5	39494.8	28930.3
47	47	52591.9	44201.4	25866.6
48	48	42632.6	35190.8	21210.9
49	49	48853.8	40523.9	30789.1
50	50	47877.2	42817.1	22261.8
51	51	44645.5	37881.3	16528.8
52	52	45706	39642.5	23151.6
53	53	36638.7	31255.8	22715.6
54	54	37446.2	30286.6	13885.4
55	55	40819.5	34954.5	26850.6
56	56	42264.1	38378.7	28847.4
57	57	51279.7	48288.3	28568.3
58	58	46155.8	40788.3	33478.8
59	59	46774.9	42424	17172.1
60	60	44595.3	38694	23006.3
61	61	38945.7	34282.8	28019.7
62	62	46464.6	41495	23429.6
63	63	49724	42755.3	22370.8
64	64	40829.7	35798.6	28148.3
65	65	45847.8	40091.9	24819.6
66	66	43326.4	39064.2	31507
67	67	37599.2	34188.4	21169.6
68	68	38096.1	33416.3	21937.1
69	69	47126.4	44068.7	32886.6
70	70	41090.6	34705.1	27364.8
71	71	33920.3	30779.4	23696.3
72	72	46365.8	43418.8	32287.1
73	73	50107.3	46313.6	39704.1
74	74	42530.5	38020.1	27144.2
75	75	45667.9	40634.5	30042.2
76	76	42133.9	38820.4	30192.8
77	77	27993.9	24515.1	18634
78	78	41694.7	38486.4	28535.3
79	79	34716.5	33330.3	27407.8
80	80	45041.6	39822.2	29822.7
81	81	43703.9	39459.9	29105.5
82	82	40519.8	38288.1	24584.2
83	83	42813.5	37055.6	32143.1
84	84	45787.8	43177	39882.5
85	85	45403	40861.1	35841.9
86	86	47281.9	42437.9	31237.3
87	87	51593.8	47865.5	37783.5
88	88	47832.8	41301.4	25531.9
89	89	53256.6	48664.7	36383.2
90	90	39726.1	35953.9	29548.5
91	91	51988	43848.6	36767.1
92	92	45076.4	39580.1	30415.2
93	93	42230.5	38676.2	34100
94	94	44404.8	41990.2	27330.9
95	95	54874.8	46527.9	33371.7
96	96	40715.9	36356.9	27299.6
97	97	45108.5	38210.6	27197.3
98	98	43003.3	38031.9	26733.5
99	99	43876.7	39714.5	34311.7
100	100	44749.9	36579	24745.1
101	101	39940.7	34175.7	23876
102	102	39658.1	34340.1	28321.8
103	103	50124.3	45405.4	38483.3
104	104	48426.6	42483.5	29287.8
105	105	42523.8	37063.6	24926.9
106	106	44511.3	39708.2	29152.8
107	107	36829.9	33057.9	27301.8
108	108	51156	44427.4	28378.2
109	109	44809.1	39619.9	32284.5
110	110	38419	35224	22883.7
111	111	45676	40544.1	31052.6
112	112	41023.9	37311.8	29092.6
113	113	37408.9	32622.3	28153.8
114	114	44903	41956.2	32845.2
115	115	42524.2	37968.6	22879.1
116	116	52579.6	46556.6	36403
117	117	42559.1	38894.6	25697.8
118	118	51447.2	46841.8	29296.6
119	119	32574.5	28128.8	20050.1
120	120	43204.3	36864.2	25641.8
121	121	42356.7	39278.9	27011
122	122	49560.5	44642.2	20391.2
123	123	49531.9	43701.4	31989
124	124	46055.9	41414.5	25622.9
125	125	42008.3	36168.8	22339.5
