1	52325.733087499999999891997504164465
2	52110.339574999999999960209606797434
3	51592.206800000000001205080479849130
4	52246.833937499999997555732988985255
5	52628.496631250000000079580786405131
6	51966.034787500000003745981302927248
7	52108.427443749999998345856511150487
8	52730.833224999999998772182152606547
9	52452.650368750000001938360583153553
10	52610.723418750000000443378667114303
11	51791.614237500000001546140993013978
12	52075.114506249999998033217707416043
13	53028.110312500000002700062395888381
14	52690.617081250000001801936377887614
15	52667.057375000000000397903932025656
16	52879.647618749999999465671862708405
17	52818.370343749999999971578290569596
18	51521.074081249999998988187144277617
19	53019.995824999999996407495927996933
20	52299.242437499999994088284438475966
21	51971.556431249999999266719896695577
22	52218.425775000000001568878360558301
23	52636.526743750000001398348103975877
24	52741.978812500000003637978807091713
25	53056.515824999999999533883965341374
