0	319	163.054	105	213	108.876	70
1	282	158.544	85	184	103.614	11
2	283	159.882	90	169	96.59	10
3	349	161.408	71	157	93.018	11
4	359	158.124	84	156	90.266	11
5	346	158.8	82	159	87.82	10
6	276	164.578	79	146	89.668	11
7	321	168.366	99	140	88.9	9
8	343	167.526	50	191	85.166	8
9	348	164.302	85	130	89.454	9
10	348	165.974	94	130	91.168	11
11	308	171.368	84	171	90.706	10
12	308	176.926	84	150	88.41	11
13	297	178.962	82	147	89.672	14
14	338	179.246	82	124	89.206	11
15	362	182.888	82	137	90.11	15
16	349	194.75	92	130	90.758	12
17	391	208.986	98	128	92.098	13
18	412	226.524	82	126	90.29	13
19	419	231.538	103	130	88.522	9
20	445	233.692	102	133	89.344	10
21	450	227.178	103	131	87.408	11
22	453	221.114	99	136	86.868	11
23	440	209.368	98	156	87.966	10
24	440	204.374	92	169	87.948	18
25	329	208.482	83	158	88.582	11
26	366	206.74	103	185	88.792	11
27	334	204.394	93	137	88.464	10
28	363	208.776	94	155	86.938	11
29	356	209.16	103	124	86.924	13
30	365	212.656	99	160	85.71	13
31	426	210.398	94	164	83.136	11
32	426	214.332	96	164	83.598	13
33	406	215.358	92	148	84.016	13
34	425	215.34	83	169	84.382	13
35	428	206.858	84	150	86.06	10
36	411	203.132	95	138	86.158	11
37	439	202.392	87	143	88.446	10
38	461	198.772	85	136	87.614	11
39	452	195.886	86	131	86.31	11
40	408	201.404	92	130	88.142	10
41	408	198.184	83	139	89.926	10
42	445	199.78	66	144	86.88	11
