1	51321.695450000000001011812855722383	52541.874900000000000233058017329313	52362.639900000000000801492205937393	52449.840749999999999886313162278384	49850.299499999999998323119143606164	50482.974550000000000693489710101858	52711.123249999999998749444785062224	52837.683099999999999596411726088263
2	51588.482050000000000977706804405898	52923.793800000000000949285094975494	52225.271399999999999863575794734061	53513.247299999999999187139110290445	49988.425950000000000272848410531878	50589.309200000000000585487214266323	51822.717199999999998283328750403598	53269.527200000000000557065504835919
3	51473.933700000000001750777300912887	52716.309799999999999187139110290445	52237.256399999999999295141606125981	50827.586149999999999948840923025273	52181.018200000000000216004991671070	49974.011350000000000193267624126747	50523.377700000000000812860889709555	53173.394400000000000972022462519817
4	51596.788599999999998857447280897759	53152.832350000000001699618223938160	52225.327200000000001267608240596019	50832.886700000000001153921402874403	51840.485900000000000886757334228605	49730.679649999999998755129126948304	50774.774899999999998811972545809112	53859.953450000000000130739863379858
5	52889.473199999999998510702425846830	52564.908699999999999619149093632586	52239.933800000000001517719283583574	50824.362700000000000244426701101474	52344.955449999999999022293195594102	50173.469699999999999562305674771778	50560.407550000000000522959453519434	53902.870300000000000295585778076202
6	52824.683050000000001489297574153170	53470.617699999999999249666871037334	52261.222300000000000608224581810646	52536.707850000000000534328137291595	51496.676950000000001494981916039251	49913.832699999999999107558323885314	50426.673899999999999721467247582041	53884.577300000000001034550223266706
7	52759.346900000000001540456651127897	53463.358200000000000073896444519050	52653.965550000000000352429196937010	52536.707850000000000534328137291595	51488.178100000000000591171556152403	49470.976500000000001477928890381008	49995.876699999999999590727384202182	53908.417999999999999261035554809496
8	52858.073750000000000426325641456060	53404.019349999999999312194631784223	52714.734649999999998470912032644264	52283.757000000000001449507180950604	51781.573250000000001591615728102624	50342.718599999999998573230186593719	50760.401050000000001460875864722766	53781.423999999999999488409230252728
9	52779.200949999999998851762939011678	53652.074000000000001620037437533028	51203.193599999999999994315658113919	52307.120049999999999101873981999233	51832.226749999999999118927007657476	50287.545149999999999579358700430021	50837.026800000000001489297574153170	53786.357199999999998851762939011678
10	51987.289249999999999118927007657476	53651.501699999999999590727384202182	51165.919950000000000045474735088646	52287.352850000000000108002495835535	51864.009850000000000136424205265939	50284.916149999999998243538357201032	50992.562899999999999067767930682749	53428.563050000000000494537744089030
11	52474.109950000000001324451659456827	53441.041399999999999437250153278001	51917.067000000000000170530256582424	52288.647999999999999687361196265556	51811.892549999999999954525264911354	50216.309449999999998226485331542790	50914.597349999999998715338733745739	53427.693149999999999266719896695577
12	52567.729199999999998738076101290062	53327.144249999999999545252649113536	51993.352750000000000341060513164848	52377.778900000000000147792889038101	51617.791399999999999437250153278001	50220.067049999999998277644408517517	50945.115950000000001551825334900059	53309.628350000000001074340616469271
13	52571.624949999999998340172169264406	53894.051050000000000039790393202566	52385.204699999999998993871486163698	52020.046399999999998442490323213860	51670.258749999999999147348717087880	49699.305299999999999016608853708021	50936.687000000000001165290086646564	53472.908200000000000784439180279151
14	52053.976150000000000517275111633353	53965.263999999999999346300683100708	51931.939699999999998425437297555618	52154.049949999999999050714905024506	51904.086999999999999744204615126364	50006.579100000000000392219590139575	50926.054249999999999687361196265556	53346.381299999999999528199623455293
15	51866.447449999999999903366187936626	53543.044550000000000977706804405898	51931.477799999999998448174665099941	52000.220099999999998630073605454527	51693.559499999999999886313162278384	50047.414149999999999351985024986789	50848.643799999999998817656887695193	53356.052749999999999630517777404748
16	51784.310900000000000176214598468505	53546.202400000000000801492205937393	51228.716300000000000380850906367414	51998.242599999999999482724888366647	51829.009499999999999175770426518284	50118.998799999999999243982529151253	51105.576499999999999346300683100708	53331.046749999999999403144101961516
17	52011.578499999999998237854015314952	53639.622650000000000147792889038101	51241.955950000000001409716787748039	52163.250050000000001659827830735594	52029.716950000000000642330633127131	50023.602250000000001506350599811412	51189.580700000000000216004991671070	53459.985499999999998266275724745356
18	52101.485749999999999459987520822324	53330.486550000000001148237060988322	51217.678300000000000125055521493778	52163.250050000000001659827830735594	51739.396300000000000096633812063374	49966.440999999999998948396751075052	51896.320399999999999351985024986789	53335.508949999999998681232682429254
19	52009.963899999999998868815964669921	53309.753499999999998948396751075052	51217.678300000000000125055521493778	52161.272500000000000852651282912120	51883.207999999999998408384271897376	50072.992850000000000676436684443615	51914.514749999999999374722392531112	53324.074899999999999522515281569213
