1	1	52449.84075	52449.84075	52449.84075
2	2	53513.2473	53513.2473	53513.2473
3	3	50827.58615	50827.58615	50827.58615
4	4	50832.8867	50832.8867	50832.8867
5	5	50824.3627	50824.3627	50824.3627
6	6	52536.70785	52536.70785	52536.70785
7	7	52536.70785	52536.70785	52536.70785
8	8	52283.757	52283.757	52283.757
9	9	52307.12005	52307.12005	52307.12005
10	10	52287.35285	52287.35285	52287.35285
11	11	52288.648	52288.648	52288.648
12	12	52377.7789	52377.7789	52377.7789
13	13	52020.0464	52020.0464	52020.0464
14	14	52154.04995	52154.04995	52154.04995
15	15	52000.2201	52000.2201	52000.2201
16	16	51998.2426	51998.2426	51998.2426
17	17	52163.25005	52163.25005	52163.25005
18	18	52163.25005	52163.25005	52163.25005
19	19	52161.2725	52161.2725	52161.2725
20	20	52163.25005	52163.25005	52163.25005
21	21	52154.4498	52154.4498	52154.4498
22	22	52163.27405	52163.27405	52163.27405
23	23	52165.2516	52165.2516	52165.2516
24	24	52029.1981	52029.1981	52029.1981
25	25	52083.89975	52083.89975	52083.89975
