0	415	162.806	99	277	108.704	66
1	307	157.89	91	214	100.896	11
2	322	160.806	90	220	96.44	10
3	315	164.74	45	203	92.848	11
4	340	168.436	55	144	91.474	8
5	303	170.336	90	131	89.908	10
6	332	168.164	79	154	87.474	9
7	334	166.86	81	166	82.32	10
8	322	158.612	56	176	76.948	12
9	347	151.934	80	135	69.768	8
10	291	145.1	74	143	58.528	9
11	320	146.576	75	143	47.174	10
12	360	151.408	75	128	40.516	11
13	303	152.498	82	113	35.588	11
14	262	148.93	62	99	34.316	10
15	273	149.37	77	81	33.67	10
16	260	147.852	62	110	34.786	10
17	257	143.764	77	73	36.928	11
18	226	143.892	77	92	38.928	11
19	240	141.574	78	94	40.972	10
20	251	140.04	74	112	41.674	10
21	250	138.624	75	86	41.554	11
22	228	136.898	80	82	42.884	11
23	232	136.208	80	91	44.21	12
24	225	133.668	77	109	44.038	10
25	242	133.37	87	93	43.894	11
26	252	133.854	77	95	45.024	13
27	252	135.628	84	101	45.312	13
28	252	134.892	75	105	45.454	11
29	286	135.762	77	100	45.188	13
30	286	136.234	77	101	44.574	12
31	263	134.678	77	104	45.33	13
32	269	133.028	71	103	44.252	11
33	242	132.446	64	108	44.846	10
34	225	135.382	67	93	44.514	11
35	233	137.034	76	97	44.804	11
36	222	140.776	67	106	45.508	11
37	225	139.922	56	97	45.168	12
38	256	137.62	64	118	45.654	11
39	256	137.144	56	88	45.424	13
40	258	135.14	64	100	46.75	12
41	275	141.182	57	95	46.938	13
42	267	143.694	57	99	47.604	11
43	267	149.244	56	109	48.06	13
44	264	152.016	74	95	47.754	12
45	266	156.112	68	110	49.534	14
46	272	166.818	73	134	51.528	13
47	283	175.684	75	134	54.902	13
48	305	183.188	67	119	56.668	13
49	279	188.784	67	120	59.322	13
50	332	194.228	67	125	60.31	12
51	307	195.502	50	114	61.394	11
52	344	205.878	80	122	63.45	13
53	344	208.434	73	170	64.326	12
54	345	208.682	66	170	64.336	13
55	349	211.922	110	170	64.078	13
56	383	215.744	104	131	66.002	11
57	445	219.106	104	131	64.74	16
58	445	220.32	96	140	64.828	13
59	445	223.768	111	118	65.88	16
60	445	233.098	101	116	68.198	13
61	445	245.504	112	123	72.246	13
62	410	261.786	110	117	74.664	16
63	421	273.46	124	111	75.608	14
64	457	276.034	119	129	76.698	16
65	430	285.868	139	103	76.588	16
66	425	294.406	139	148	77.178	15
67	444	302.98	138	113	77.948	11
68	459	314.474	156	113	77.558	10
69	462	321.544	156	95	77.738	17
70	466	326.538	141	114	78.98	16
71	460	326.738	180	146	78.966	15
72	467	325.642	139	156	78.932	19
73	521	325.878	162	118	79.618	15
74	499	328.432	163	117	79.57	10
75	526	327.09	199	124	80.102	16
76	511	327.102	209	134	80.822	15
77	513	321.316	182	132	81.714	15
78	500	320.388	149	138	82.05	16
79	519	326.502	192	131	81.576	15
80	500	330.672	202	136	82.386	16
81	491	339.578	190	100	81.982	14
82	482	338.586	141	125	81.62	15
83	461	340.734	200	137	81.342	13
84	461	342.832	218	153	81.604	16
85	452	344.078	225	145	81.186	16
86	466	346.13	234	117	80.466	15
87	473	345.716	243	117	79.848	16
88	450	346.262	243	133	80.62	16
89	465	347.194	224	128	81.148	16
90	470	353.602	242	135	82.5	16
91	457	356.834	224	137	82.44	11
92	464	362.226	225	133	82.51	10
93	466	366.486	227	133	82.402	15
94	493	369.878	247	145	81.938	10
95	511	373.77	197	128	81.316	15
96	493	378.558	248	154	82.17	10
97	491	384.646	291	161	83.606	16
98	539	385.122	229	106	81.676	10
99	527	387.11	229	154	82.368	16
100	520	389.834	273	124	82.358	10
101	561	390.88	271	156	82.566	10
102	559	391.686	223	159	82.568	10
103	590	392.356	271	152	82.01	10
104	572	393.632	271	143	82.166	10
105	543	397.348	263	143	82.518	10
106	573	400.162	263	166	82.722	10
107	565	400.84	263	166	82.79	15
108	565	402.764	263	154	81.21	10
109	594	401.072	224	118	81.288	10
110	535	401.488	216	116	81.312	10
111	600	404.926	268	143	82.894	10
112	580	400.75	240	126	82.484	10
113	554	400.756	252	147	81.578	11
114	552	396.544	252	154	82.732	10
115	618	392.484	271	140	83.098	10
116	625	395.982	252	154	83.686	10
117	597	392.32	233	158	82.506	15
118	574	389.778	233	151	82.09	10
119	557	385.614	183	124	81.31	10
120	557	387.224	301	117	83.056	16
121	563	388.102	262	133	81.63	10
122	515	386.29	243	152	82.528	15
123	515	386.64	268	142	82.886	15
124	485	384.542	290	152	83.314	15
125	509	381.97	290	142	82.54	10
126	523	381.932	298	155	82.628	16
127	515	384.936	288	152	82.446	16
128	508	385.404	288	152	82.43	16
129	508	385.48	262	135	82.996	21
130	508	387.61	269	124	81.742	10
131	508	389.05	226	159	81.764	10
132	508	393.192	259	147	82.91	10
133	527	399.304	234	123	82.446	15
134	537	405.146	298	133	82.882	16
135	534	404.672	298	152	83.692	10
136	517	403.794	305	125	82.852	15
137	570	404.776	281	131	82.952	16
138	529	405.202	254	158	82.316	10
139	555	408.058	288	143	82.572	10
140	566	410.92	233	135	83.722	16
141	564	413.006	253	122	81.754	10
142	579	412.666	300	135	83.392	10
143	613	412.532	291	135	81.938	10
144	575	412.238	291	118	82.624	13
145	575	409.224	291	152	82.822	10
146	573	412.42	317	123	83.264	10
147	597	412.684	290	117	82.918	15
148	582	412.536	298	144	82.81	10
149	554	415.928	308	129	82.56	10
